"Symbol","n","MiaPACA2_EV","MiaPACA2_EV.Detection_Pval","MiaPACA2_ARHGEF10","MiaPACA2_ARHGEF10.Detection_Pval","Hs766T_shGFP","Hs766T_shGFP.Detection_Pval","Hs766T_shARHGEF10","Hs766T_shARHGEF10.Detection_Pval"
"ADIPOR1",2,1348.55,0,18827.4,0,21336.2,0,1715.65,0
"ADIPOR2",1,15690,0,35187.9,0,21442.9,0,8714.9,0
"ADK",4,564.425,0.1655175,6408.975,0,6860.825,0,920.875,0.08362
"ADM",1,1466.5,0,7585.2,0,17907.7,0,7123.1,0
"ADM2",1,129.6,0.00345,300.4,0.14483,9114.3,0,173.7,0.0069
"ADNP",2,952.85,0,13133.3,0,14135.45,0,1637.9,0
"ADNP2",1,979,0,14581.3,0,12763.5,0,930.4,0
"ADO",1,1790.4,0,9327.3,0,9748.3,0,3211.8,0
"ADORA1",3,249.7,0.264366666666667,1373.43333333333,0.00459666666666667,2773.46666666667,0,156.966666666667,0.41609
"ADORA2A",1,474,0,3238.6,0,4849.2,0,531.3,0
"ADORA2B",1,747.9,0,6958.7,0,6502.6,0,1012.2,0
"ADORA3",2,107.5,0.620685,273.3,0.5569,312.75,0.35517,127.85,0.43448
"ADPGK",1,664.4,0,9165.3,0,9225.2,0,976.6,0
"ADPRH",1,147.4,0,454,0,768.1,0,148.8,0.05517
"ADPRHL1",3,161.133333333333,0.0505733333333333,1599.53333333333,0.00689666666666667,1174.06666666667,0.00344666666666667,214.8,0.0643666666666667
"ADPRHL2",1,240.6,0,3146.7,0,5849.7,0,721.1,0
"ADRA1A",5,109.28,0.506894,332.7,0.47931,363.98,0.337932,130.74,0.395172
"ADRA1B",1,124.1,0.02069,256.1,0.86552,300.1,0.53103,119.7,0.67586
"ADRA1D",1,111.9,0.35862,311.9,0.07241,4732.9,0,903.3,0
"ADRA2A",1,132.1,0,321.8,0.02069,855.3,0,157.5,0.01724
"ADRA2B",1,127.4,0.01034,468.1,0,498.6,0.0069,153.6,0.03103
"ADRA2C",1,202.3,0,1796.9,0,321.9,0.23103,123.1,0.55517
"ADRB1",1,118,0.11034,388,0.00345,2096.2,0,145.1,0.07586
"ADRB2",1,1315.9,0,10483.8,0,25692,0,9059.3,0
"ADRB3",1,123.4,0.02069,324.1,0.02069,320.4,0.25172,121.9,0.6
"ADRBK1",2,258.65,0.348275,3655.25,0.127585,4237.5,0.022415,466.4,0.072415
"ADRBK2",1,336,0,3306.8,0,639.4,0,119.2,0.6931
"ADRM1",2,605.8,0,10276.45,0,20214.9,0,3933.7,0
"ADSL",1,159.4,0,3911.7,0,6050.6,0,219,0
"ADSS",2,1704.35,0,9053.05,0,13351.6,0,4280.6,0
"ADSSL1",3,161.3,0.424136666666667,1735.56666666667,0.08276,403.466666666667,0.287356666666667,140.8,0.166666666666667
"AEBP1",1,191.1,0,334.1,0.01379,335.7,0.13793,163.8,0.01379
"AEBP2",1,204.8,0,2178.2,0,1388.2,0,192.9,0.00345
"AEN",1,146.6,0,1295.9,0,947.4,0,203.2,0.00345
"AES",3,2812.2,0.00459666666666667,12939.7666666667,0,14470.6666666667,0,4286.23333333333,0
"AFAP1",3,975.966666666667,0.165516666666667,4869.96666666667,0.22299,7629.13333333333,0.00459666666666667,1960.46666666667,0.32299
"AFAP1L1",1,419.4,0,2898.2,0,10496,0,2602.9,0
"AFAP1L2",2,228.7,0.001725,477.9,0.001725,15186.75,0,5692.75,0
"AFAR3",1,116.1,0.15517,800.3,0,586.5,0,164.8,0.01379
"AFARP1",2,112.3,0.327585,300.6,0.356895,346.1,0.089655,128.7,0.425865
"AFF1",2,306.2,0,2825.4,0,3900.2,0,549.05,0
"AFF2",1,107.6,0.61724,250.2,0.93103,331,0.16897,112.5,0.94138
"AFF3",2,136.35,0.006895,337.3,0.10862,859.75,0,188.6,0.00345
"AFF4",1,3875.3,0,13718.8,0,13694.8,0,3636.6,0
"AFG3L1",4,246.125,0.018965,2233.475,0.09569,2199.05,0.0465525,242.8,0.23793
"AFG3L2",1,1841.2,0,9775.3,0,9553.7,0,3666.2,0
"AFM",1,108.3,0.57241,259.8,0.8069,311.1,0.34138,128.7,0.35862
"AFMID",2,191.05,0.010345,5180.4,0,5406.3,0.00517,268,0.16207
"AFP",1,113.4,0.26552,284.6,0.33448,587.8,0,142.5,0.11034
"AFTPH",3,1193.56666666667,0,5858.46666666667,0,6756.43333333333,0,1710.9,0
"AGA",1,785.9,0,4334.9,0,9676.2,0,3400.4,0
"AGAP1",2,149.15,0,1003,0,1985.15,0,209.2,0.001725
"AGAP11",1,111.9,0.36207,498.8,0,666.2,0,128.5,0.36207
"AGAP2",1,110.4,0.45172,285.3,0.32759,323.1,0.22069,119.4,0.68276
"AGAP3",2,686.65,0,5699.2,0,8328.2,0,1938.65,0
"AGAP6",1,617.8,0,3674.9,0,5647.5,0,931.5,0
"AGAP7",1,105.3,0.75172,388.2,0.00345,511.8,0.0069,140.6,0.13448
"AGAP8",1,800.3,0,3916.9,0,5083.3,0,1333.9,0
"AGBL1",1,107.3,0.63448,228.7,0.9931,335.8,0.13793,130.8,0.32414
"AGBL2",1,113.3,0.26897,256.4,0.86207,610.7,0,148.9,0.05517
"AGBL4",1,108.9,0.52759,255.3,0.86897,340.6,0.12069,123.2,0.55517
"AGBL5",2,364.4,0,10200.3,0,6223.45,0,371.7,0
"AGC1",1,105.7,0.74138,264.7,0.66897,260.6,0.97241,122.4,0.58276
"AGER",3,128.066666666667,0.16207,541.1,0.0023,437.833333333333,0.04023,145.833333333333,0.14023
"AGFG1",2,323.95,0,5330.35,0,5274.75,0,617.2,0.001725
"AGFG2",2,157.65,0.05517,1093.35,0,2864.3,0,1005.85,0
"AGGF1",2,772.05,0,9700.5,0,5821.25,0,419,0
"AGK",1,1334.2,0,11387.5,0,9225.1,0,1012.5,0
"AGL",6,700.416666666667,0.279885,3341.56666666667,0.031035,3581.8,0.02816,651.433333333333,0.172415
"AGMAT",1,107.1,0.64828,262,0.74828,1075.8,0,208.7,0
"AGPAT1",3,1700.66666666667,0.37931,8537.16666666667,0,8291.93333333333,0.00919666666666667,2921.43333333333,0.256323333333333
"AGPAT2",3,457.633333333333,0,3842.2,0,4416.2,0.0023,1102.73333333333,0.00115
"AGPAT3",3,499.633333333333,0.0252866666666667,4364.9,0,4732.66666666667,0,840.2,0.12299
"AGPAT4",1,354.9,0,2562.9,0,4175.1,0,452.2,0
"AGPAT5",1,5381.9,0,21308.9,0,18170.1,0,4949.9,0
"AGPAT6",1,721.8,0,4713.2,0,6887.5,0,1741.6,0
"AGPAT9",1,4950.9,0,15332.2,0,7909.2,0,1299.7,0
"AGPS",1,446.1,0,6427.9,0,6550.3,0,481.8,0
"AGR2",2,2513.3,0,314.35,0.281035,11637.5,0,4717.1,0.001725
"AGR3",2,381.85,0,293.25,0.23276,351.55,0.084485,137.85,0.18448
"AGRN",2,908.35,0,7743.9,0,10115.05,0,2753.95,0
"AGRP",2,110.45,0.44483,258.15,0.760345,297.05,0.55862,120.95,0.65
"AGT",1,122.5,0.02414,300.3,0.14483,361.7,0.03793,129.5,0.34828
"AGTPBP1",2,787.45,0,6625.55,0,5404.05,0,792.65,0
"AGTR1",2,120.4,0.243105,306.8,0.17586,336.3,0.30862,139.7,0.201725
"AGTR2",1,106.4,0.69655,284,0.34138,301.3,0.5,146.4,0.06552
"AGTRAP",2,281.15,0.05,2426.25,0,2528.15,0,627,0.001725
"AGXT",1,104.9,0.77586,290.4,0.26207,342.8,0.11034,138.2,0.17586
"AGXT2",1,119,0.08621,263.2,0.71379,321.8,0.23448,128.7,0.35862
"AGXT2L1",2,99,0.951725,296.95,0.18793,608.2,0.00345,131.85,0.306895
"AGXT2L2",2,166.1,0,2962.8,0,4300.1,0,329.15,0
"AHCTF1",2,4800.85,0,22740.9,0,16657.5,0,1829.1,0
"AHCY",1,6080.7,0,29312.1,0,25468.8,0,4937.6,0
"AHCYL1",1,2907.8,0,21434.4,0,17907.8,0,1876,0
"AHCYL2",1,194.8,0,5326.6,0,9097.1,0,428.4,0
"AHDC1",1,563.6,0,5198.9,0,8238.6,0,1113.5,0
"AHI1",1,150,0,3710.2,0,1996.3,0,138.7,0.16897
"AHNAK",3,552.466666666667,0.0494266666666667,6945.6,0,7657.03333333333,0,736.6,0.0873566666666667
"AHNAK2",1,758.1,0,5293.5,0,6407.8,0,1790,0
"AHR",1,536.1,0,759.8,0,10213.1,0,1657.9,0
"AHRR",1,127.4,0.01034,514.5,0,4221.7,0,675.7,0
"AHSA1",1,1864.6,0,16277.9,0,15417.1,0,2596.9,0
"AHSA2",1,197.5,0,6711.2,0,9091.5,0,264.1,0
"AHSG",1,107.4,0.63103,302.1,0.14138,643.4,0,183.5,0.00345
"AHSP",1,120.3,0.06552,499,0,527.5,0.0069,130.9,0.32414
"AICDA",1,116.6,0.15172,287.9,0.29655,317.6,0.27931,126.9,0.43448
"AIDA",1,5217.8,0,18947.5,0,20307.7,0,6300.2,0
"AIF1",3,419.033333333333,0.0505733333333333,473.6,0.167816666666667,433.833333333333,0.118393333333333,200.266666666667,0.0931033333333333
"AIF1L",2,4089.6,0,9890,0,15899.55,0,12570.75,0
"AIFM1",4,610.075,0,4070.95,0,4005.2,0,577.775,0
"AIFM2",1,119,0.08621,1138.1,0,5235.1,0,466.5,0
"AIFM3",1,111.4,0.38966,285.5,0.32759,296.9,0.57241,164.8,0.01379
"AIG1",1,2389.5,0,11713.3,0,12034.5,0,4978.3,0
"AIM1",1,172,0,339.2,0.01379,2727.6,0,369.8,0
"AIM1L",4,110.925,0.4862075,276.625,0.47155,305.275,0.47241,130.675,0.468105
"AIM2",2,260.2,0.39138,827.85,0.27931,2162.1,0.00345,1037.25,0.027585
"AIMP2",1,6839.1,0,25207.7,0,31082.9,0,11318.8,0
"AIP",1,1369.9,0,9334.6,0,16612.7,0,7598.3,0
"AIPL1",2,110.6,0.43448,281.9,0.37069,363.05,0.089655,118.2,0.75862
"AIRE",3,111.333333333333,0.428733333333333,426.933333333333,0.511493333333333,499.933333333333,0.112643333333333,147.233333333333,0.293103333333333
"AJAP1",3,109.8,0.571266666666667,276.5,0.5023,317.366666666667,0.432186666666667,120.1,0.625286666666667
"AK1",1,151.8,0,346.5,0.0069,392.7,0.01379,154.6,0.02759
"AK2",3,2301,0,13015.1,0,14180.2,0,3513.86666666667,0
"AK3",1,1734.6,0,9228.7,0,12070.7,0,3995.7,0
"AK3L1",2,744.3,0,10415.7,0,4279.4,0,150.65,0.10862
"AK5",3,123.466666666667,0.256323333333333,1019.1,0.313793333333333,1341.56666666667,0.00459666666666667,133.666666666667,0.382756666666667
"AK7",1,135.7,0,567.5,0,348.4,0.07586,120,0.66897
"AKAP1",1,1623.9,0,10967.6,0,12871.6,0,3324,0
"AKAP10",1,256.2,0,3353.9,0,5866.3,0,536.9,0
"AKAP11",4,1950.7,0,8649.525,0,10187.05,0,3032.575,0.0034475
"AKAP12",4,138.825,0.03362,1306.55,0,2058,0.0112075,139.175,0.2715525
"AKAP13",3,541.133333333333,0,1649.13333333333,0,8673.76666666667,0,1329.83333333333,0
"AKAP14",3,108.4,0.58391,271.166666666667,0.571263333333333,774.433333333333,0.00574666666666667,144.833333333333,0.118393333333333
"AKAP2",1,103.1,0.85517,266.4,0.65172,3239.6,0,226.3,0
"AKAP3",1,118.2,0.11034,339.3,0.01379,367.2,0.02414,141.2,0.12414
"AKAP4",3,106.8,0.627586666666667,289.933333333333,0.2954,321.566666666667,0.300003333333333,123.666666666667,0.548276666666667
"AKAP5",1,110.8,0.41034,333.4,0.01724,384.9,0.01379,146.4,0.06552
"AKAP6",1,129.2,0.00345,438.3,0,449.3,0.01034,201.5,0.00345
"AKAP7",4,1057.175,0.2491375,4776.9,0.0741375,4430.825,0.0318975,1026.775,0.4163775
"AKAP8",1,1655.8,0,13795.8,0,13693.9,0,1406,0
"AKAP8L",1,495.7,0,10479.2,0,10976.8,0,741.6,0
"AKAP9",2,1318.3,0,5879.45,0,6876.45,0,1491.75,0
"AKIRIN1",3,3298.4,0,20249.0666666667,0,17913.3333333333,0,3274.26666666667,0
"AKIRIN2",1,3183.3,0,15748.4,0,16601.5,0,2733.1,0
"AKNA",1,126.9,0.01034,813.5,0,2305.8,0,153.6,0.03103
"AKNAD1",1,359.7,0,4477.1,0,2941.4,0,235.3,0
"AKR1A1",3,1544.93333333333,0,8996.06666666667,0,13716.5666666667,0,4952.66666666667,0
"AKR1B1",1,1746.2,0,24030.4,0,24339.3,0,7288.5,0
"AKR1B10",1,115.2,0.17586,331.5,0.01724,3361.2,0,171.8,0.01034
"AKR1B15",1,116.1,0.15517,242.3,0.96897,394.8,0.01379,141.5,0.12069
"AKR1C1",1,116,0.15862,290.8,0.25517,302.9,0.46552,130.2,0.33103
"AKR1C2",2,866.4,0.10517,2472.75,0.05862,12208.7,0,4421.8,0.08793
"AKR1C3",1,1066.7,0,5717.8,0,29972.4,0,14371.7,0
"AKR1C4",1,106.7,0.68621,264.8,0.66897,344.4,0.1,112.6,0.94138
"AKR1CL1",2,104.7,0.70517,275.95,0.48793,300.95,0.493105,130.3,0.35862
"AKR1D1",2,2343.3,0.38276,10776.95,0.06207,11295.45,0.286205,4337.5,0.177585
"AKR1E2",1,102.1,0.88621,393.6,0.00345,2009.9,0,155.3,0.02414
"AKR7A2",1,2095.1,0,4699.4,0,4513.5,0,2432.3,0
"AKR7A3",1,117.3,0.13793,430.5,0,499.7,0.0069,165.3,0.01379
"AKR7L",1,173.7,0,587.1,0,425.3,0.01034,157.3,0.01724
"AKT1",3,3998.63333333333,0.00115,16222.4666666667,0.00115,16652.0333333333,0.00459666666666667,6913.56666666667,0.0137933333333333
"AKT1S1",1,168.4,0,3673.5,0,5375.3,0,263.1,0
"AKT2",1,1623.8,0,12825.5,0,10915.4,0,1658.4,0
"AKT3",3,143.533333333333,0.1,898.233333333333,0.22184,704.933333333333,0.181606666666667,133.1,0.319543333333333
"AKTIP",2,2478.45,0,12336.55,0,7391.65,0,1252,0
"ALAD",3,113.566666666667,0.355173333333333,517.133333333333,0.132183333333333,726.4,0.07931,138.766666666667,0.221836666666667
"ALAS1",3,1259.7,0.288506666666667,3844.43333333333,0.00459666666666667,5673.1,0.00115,2687.16666666667,0.357473333333333
"ALAS2",3,116.4,0.29885,266.466666666667,0.600003333333333,330.433333333333,0.208046666666667,119.4,0.729886666666667
"ALB",2,152.9,0,490.5,0.006895,490.05,0.015515,148.7,0.33793
"ALCAM",1,2146.8,0,1144.3,0,21796.3,0,5105.6,0
"ALDH16A1",1,265.1,0,5805.2,0,3269.2,0,286.9,0
"ALDH18A1",1,5654.7,0,19629.6,0,22540.4,0,8315.5,0
"ALDH1A1",2,17613.4,0,30855.95,0,13138.2,0,2376.75,0
"ALDH1A2",2,130.45,0.015515,345.85,0.40345,432.05,0.12414,140.6,0.136205
"ALDH1A3",2,10655.5,0,23804.95,0,31576.3,0,20882.55,0
"ALDH1B1",2,738.35,0,7323.45,0,8156,0,856.85,0
"ALDH1L1",1,115.9,0.15862,301.5,0.14138,307.9,0.37241,142,0.11379
"ALDH1L2",1,133,0,325.3,0.01724,1103.7,0,174.6,0.00345
"ALDH2",1,682.6,0,786.5,0,19227.3,0,2993.8,0
"ALDH3A1",1,114.3,0.22414,809.7,0,32498.6,0,9277,0
"ALDH3A2",3,2459.4,0,9315.5,0,16059.8333333333,0,3728.16666666667,0
"ALDH3B1",2,202.45,0.03793,719,0.00862,2065.05,0.00345,530.7,0.001725
"ALDH3B2",3,115.9,0.322986666666667,254.633333333333,0.749423333333333,321.766666666667,0.272413333333333,129.866666666667,0.37816
"ALDH4A1",4,1893.45,0.006035,6780.075,0,5663.575,0,1870.225,0.00431
"ALDH5A1",2,354.8,0,9604,0,3285.65,0,177.8,0.006895
"ALDH6A1",2,2242.55,0,10995.8,0,5689.7,0,856.9,0.00862
"ALDH7A1",1,2226.7,0,29302.1,0,22212.8,0,929.7,0
"ALDH8A1",3,192.533333333333,0.00115,1698.46666666667,0,359.833333333333,0.0758633333333333,132.5,0.308046666666667
"ALDH9A1",1,13409.5,0,28865.1,0,25275.6,0,12535.2,0
"ALDOA",4,2511.025,0.0034475,13590.9,0.148275,14369.875,0.02931,4582.35,0.1741375
"ALDOB",1,114.9,0.18621,271.7,0.55862,338.1,0.12759,122.1,0.58966
"ALDOC",1,7833.1,0,26350.1,0,20529.1,0,9359.9,0
"ALG1",1,154.6,0,2041.1,0,6708.3,0,563.2,0
"ALG10",1,194.8,0,6338.6,0,3827.4,0,159.6,0.01724
"ALG10B",3,186.466666666667,0.00804666666666667,4399.8,0,3184.1,0,191.733333333333,0.05517
"ALG11",2,369.55,0.07586,6276.9,0,7185.05,0.263795,589.7,0.460345
"ALG12",1,121.3,0.04138,362.1,0.00345,455.7,0.01034,130.6,0.32414
"ALG13",2,1094.05,0,7431.35,0,5062.8,0,762.5,0.16207
"ALG14",2,1367.35,0,13702,0,13909,0,2213.25,0
"ALG1L",1,251,0,628.9,0,5779.6,0,1255.8,0
"ALG2",2,777.05,0,8472.6,0,9489,0,1248.9,0.05345
"ALG3",1,447.5,0,12080,0,14314.2,0,902.2,0
"ALG5",1,567.7,0,7054.2,0,7931.7,0,1049,0
"ALG6",1,726.9,0,10997.4,0,10011.5,0,729.3,0
"ALG8",3,283.433333333333,0,7412.5,0,10421.4333333333,0,660.5,0
"ALG9",1,2044.4,0,12200.1,0,15477.1,0,3125.6,0
"ALK",1,110.8,0.41034,256.3,0.86552,360.7,0.03793,125.1,0.48966
"ALKBH1",3,1555.73333333333,0,5626.96666666667,0,6360.4,0,2367.6,0.00115
"ALKBH2",1,179.3,0,3536.5,0,6313.6,0,535.1,0
"ALKBH3",1,1249.3,0,19405.7,0,25764.3,0,4576.3,0
"ALKBH4",1,312.6,0,5179.3,0,8285.6,0,681.9,0
"ALKBH5",1,3367.9,0,27259.2,0,30311.7,0,4531.7,0
"ALKBH6",1,123.2,0.02414,334.2,0.01379,351.4,0.06897,146.4,0.06552
"ALKBH7",1,2146.2,0,9746.5,0,8473.6,0,3140.5,0
"ALKBH8",1,370.5,0,3428.3,0,12224.6,0,1951.1,0
"ALLC",3,104.433333333333,0.76092,258.933333333333,0.8023,320.5,0.266666666666667,125.566666666667,0.495403333333333
"ALMS1",1,334.3,0,2250.6,0,2846,0,356.9,0
"ALMS1P",1,134.3,0,318.7,0.04828,338,0.12759,138.9,0.16552
"ALOX12",1,107.6,0.61724,278,0.44828,379.6,0.01724,128.9,0.35862
"ALOX12B",1,116.7,0.15172,335.5,0.01379,460.9,0.01034,121.5,0.62414
"ALOX12P2",1,107.2,0.64483,267.2,0.63448,282.3,0.78621,120.7,0.64138
"ALOX15",3,116.333333333333,0.157466666666667,285.533333333333,0.31609,314.9,0.44138,123.066666666667,0.562066666666667
"ALOX15B",3,127.8,0.224136666666667,284.3,0.3954,338.7,0.271263333333333,126.766666666667,0.43448
"ALOX5",2,175.7,0.143105,271.5,0.57069,379.6,0.024135,143.35,0.115515
"ALOX5AP",1,565.8,0,274.1,0.51034,808.5,0,134.3,0.26552
"ALOXE3",1,148.5,0,641.5,0,341.3,0.11724,118,0.75517
"ALPI",1,103.1,0.85517,263.9,0.68966,291,0.66552,132.1,0.3069
"ALPK1",1,980.1,0,5053.8,0,6602.3,0,987.8,0
"ALPK2",1,130.6,0.00345,1761.1,0,6468.3,0,137.9,0.1931
"ALPK3",1,112.8,0.2931,265.1,0.66552,293.9,0.61724,138.8,0.16552
"ALPL",1,475.5,0,337,0.01379,377.4,0.01724,209.2,0
"ALPP",1,140.1,0,952.4,0,6458.8,0,177.8,0.00345
"ALPPL2",1,108.5,0.56552,304,0.12414,383.5,0.01379,139.1,0.15862
"ALS2",1,1162.4,0,12929.2,0,13563.4,0,1076.3,0
"ALS2CL",3,121.2,0.18276,444.333333333333,0.12414,2753.93333333333,0.00804666666666667,353.466666666667,0.194253333333333
"ALS2CR11",1,141.3,0,369.7,0.00345,333.3,0.15172,117,0.81034
"ALS2CR12",1,112.7,0.2931,287.2,0.3,411.4,0.01034,119.3,0.68966
"ALS2CR16",1,115.6,0.16897,389.4,0.00345,659.5,0,117,0.8069
"ALS2CR4",1,7634.4,0,27758.3,0,26093.4,0,6850,0
"ALS2CR8",1,95,0.98621,328.6,0.01724,422.7,0.01034,119.5,0.68276
"ALX1",1,117.3,0.13448,306.9,0.11724,716.4,0,142.6,0.1069
"ALX3",1,114.4,0.21724,308.4,0.1,360.2,0.03793,155.9,0.02069
"ALX4",1,113.6,0.24828,324.3,0.02069,308.3,0.37241,118.5,0.73103
"AMAC1",1,113.6,0.24828,297.4,0.17241,317.9,0.27241,127.6,0.3931
"AMAC1L2",1,110.3,0.45862,271.4,0.57241,365.1,0.02759,125.2,0.48276
"AMAC1L3",1,117.7,0.11724,306.1,0.11724,395.6,0.01379,136.5,0.21724
"AMACR",3,376.833333333333,0,3094,0,7544.3,0,1075.8,0
"AMBN",2,101.85,0.868965,297.75,0.20862,340.25,0.175865,131.25,0.344825
"AMBP",1,112,0.34828,288.4,0.28966,309.9,0.36207,127.9,0.38276
"AMBRA1",1,139.2,0,1136.4,0,1584.3,0,171.4,0.01034
"AMD1",2,3545.6,0,12304.5,0,10466.75,0,3042.1,0
"AMDHD1",1,135.3,0,1104,0,1907.4,0,206.3,0.00345
"AMDHD2",1,147.1,0,919.3,0,2262.4,0,230.4,0
"AMELX",1,108.8,0.53448,254.8,0.87241,319.5,0.25517,136.9,0.2069
"AMELY",1,108.3,0.58276,303.5,0.13103,287.8,0.71379,124.7,0.49655
"AMFR",2,320.4,0,9573.55,0,9646.85,0,372.85,0
"AMH",1,99.8,0.93793,298.7,0.16897,284.2,0.76552,111.7,0.94828
"AMHR2",1,235,0,676.4,0,612.1,0,136.1,0.22414
"AMICA1",1,169.5,0,281.1,0.37931,316.4,0.28621,126.3,0.45172
"AMIGO1",1,120.7,0.04828,757.3,0,1693,0,155.2,0.02414
"AMIGO2",1,106.8,0.68276,263.5,0.69655,553.5,0.00345,129,0.35517
"AMIGO3",1,122.3,0.02414,772.9,0,2545.1,0,185.9,0.00345
"AMMECR1",3,323.466666666667,0,7102.86666666667,0,8400.86666666667,0,355.2,0
"AMMECR1L",1,366.8,0,5831.1,0,7039,0,502.2,0
"AMN",1,114.9,0.18966,277.4,0.45862,284.4,0.75862,128.1,0.36897
"AMN1",1,200.9,0,2765.7,0,2472.3,0,225.4,0
"AMOT",1,132.9,0,280.3,0.38966,764.5,0,171.7,0.01034
"AMOTL2",1,348,0,2709.3,0,904.9,0,247.4,0
"AMPD1",1,102.7,0.86897,291.3,0.25517,333.3,0.15172,126.2,0.45517
"AMPD2",3,175.2,0.50115,1687.73333333333,0.28161,2560.86666666667,0.249423333333333,418.666666666667,0.411496666666667
"AMPD3",4,119.975,0.1681025,433.475,0.1655175,462.225,0.085345,133.525,0.301725
"AMPH",2,109.6,0.48793,267.55,0.634485,324.05,0.23276,132.95,0.303445
"AMT",1,477.4,0,5339,0,2694.8,0,327.1,0
"AMTN",1,108.8,0.53103,288.4,0.28966,5161.3,0,1193.7,0
"AMY1A",3,2325.46666666667,0.545976666666667,8362.3,0.371263333333333,6339.23333333333,0.524136666666667,1474.13333333333,0.256323333333333
"AMY1B",1,155.2,0,353.4,0.0069,476,0.0069,129.5,0.34828
"AMY2A",1,116.1,0.15517,266.1,0.65517,314.2,0.31034,116.5,0.82069
"AMY2B",1,210.3,0,401.1,0.00345,839.4,0,167,0.01379
"AMZ1",1,94.5,0.98621,277.3,0.45862,307.5,0.37931,149.8,0.05517
"AMZ2",2,1445.7,0.14138,12802.35,0,11515.85,0,1525.85,0.084485
"ANAPC1",1,495.9,0,13140.8,0,12360.7,0,429.4,0
"ANAPC10",1,1920.9,0,13739.7,0,15408.1,0,2729.4,0
"ANAPC11",4,1318.275,0.0051725,6680.85,0,6625.025,0,1941.175,0.02069
"ANAPC13",1,2904.4,0,16456.6,0,13314.3,0,2355,0
"ANAPC2",2,211.85,0,3036.1,0,3692.9,0,344.5,0
"ANAPC4",1,3178.9,0,13992.5,0,15899.1,0,4406.2,0
"ANAPC5",1,1881.4,0,12632,0,14149.6,0,3976.5,0
"ANAPC7",1,744.5,0,9986.8,0,15082.7,0,2199.8,0
"ANG",2,274.1,0,4470.95,0,2010.85,0,182.55,0.00345
"ANGEL1",1,341.2,0,10590.3,0,6493.6,0,302.7,0
"ANGEL2",1,4235.3,0,15881.6,0,16271.5,0,6606.2,0
"ANGPT1",2,108.1,0.59138,280.3,0.38793,1467.6,0,121.75,0.615515
"ANGPT2",3,133.366666666667,0.12069,294.1,0.354023333333333,340.5,0.159773333333333,125.9,0.481606666666667
"ANGPT4",1,108.3,0.57241,263.3,0.71034,311.5,0.34138,135.5,0.23793
"ANGPTL1",2,103.85,0.743105,261.2,0.775865,375.85,0.220685,123.95,0.560345
"ANGPTL2",1,232.5,0,273.5,0.53103,15382,0,8419.2,0
"ANGPTL3",2,121.6,0.060345,291.3,0.260345,308.6,0.37931,120.15,0.656895
"ANGPTL4",3,863.766666666667,0.1,8391.06666666667,0.00115,6004.63333333333,0.0241366666666667,539.633333333333,0.306896666666667
"ANGPTL5",1,121.1,0.04828,283.1,0.34138,384.2,0.01379,121.9,0.60345
"ANGPTL6",1,106.1,0.71724,361.5,0.00345,520.7,0.0069,126.8,0.43448
"ANGPTL7",1,118.1,0.11034,291.9,0.24138,286.4,0.73793,116.3,0.83793
"ANK1",2,367.65,0,4505.95,0,4741.5,0,887.55,0
"ANK2",2,181.6,0.35517,1610.85,0.001725,1343.75,0.00517,150.95,0.16034
"ANK3",3,167.5,0.0747133333333333,305.433333333333,0.15862,1903.86666666667,0.271263333333333,312.8,0.108046666666667
"ANKAR",2,158.95,0,595.9,0,1240.25,0,298.25,0
"ANKDD1A",1,596,0,4754.4,0,923.2,0,244.7,0
"ANKFN1",1,115.3,0.17241,270.3,0.58621,1578.9,0,144.6,0.08276
"ANKFY1",3,446.066666666667,0.00115,6443.9,0,7852.1,0,905.6,0.0678166666666667
"ANKH",1,106.7,0.68621,293.7,0.20345,1393.9,0,207.9,0
"ANKHD1",3,400.166666666667,0.0103433333333333,6910.8,0,6965.4,0,382.9,0.0494266666666667
"ANKHD1-EIF4EBP3",1,281,0,3437.2,0,5933.4,0,437,0
"ANKIB1",1,5811.9,0,15998.6,0,16739.1,0,7717.8,0
"ANKK1",1,110.5,0.43793,302.6,0.13793,379.2,0.01724,127.1,0.42069
"ANKLE1",1,111.5,0.38621,793.9,0,406,0.01034,126.7,0.44138
"ANKLE2",1,457.4,0,8741.9,0,8190.6,0,532.5,0
"ANKMY1",3,316.3,0.356323333333333,1809,0.00115,1939.06666666667,0.02069,351.3,0.163216666666667
"ANKMY2",1,221.3,0,6869.3,0,12428.1,0,458.2,0
"ANKRA2",2,732.95,0,10896.9,0,8183.05,0,509.2,0
"ANKRD1",1,110.2,0.46897,511,0,24858.5,0,4749.9,0
"ANKRD10",2,1009.9,0,11168.5,0,9015.3,0,841.85,0
"ANKRD11",2,162.55,0,5501.8,0,9393.3,0,234.25,0
"ANKRD12",1,1041.6,0,6327.6,0,6453.1,0,1505.2,0
"ANKRD13A",1,513.8,0,4722.2,0,6232.9,0,609.5,0
"ANKRD13B",1,145.3,0,1128.3,0,672.5,0,139.8,0.15172
"ANKRD13C",1,625.9,0,10140.5,0,12058.5,0,929.8,0
"ANKRD13D",1,116.6,0.15172,393.9,0.00345,381.1,0.01724,139.8,0.15172
"ANKRD16",3,194.633333333333,0,2542.23333333333,0,3141.56666666667,0,295.633333333333,0.00115
"ANKRD17",3,1026.46666666667,0,11767.1,0,12884.8,0,1497.6,0
"ANKRD19",1,120.7,0.04828,431.8,0,734.1,0,164.4,0.01379
