ID_REF	MiaPACA2_EV	MiaPACA2_EV.Detection_Pval	MiaPACA2_ARHGEF10	MiaPACA2_ARHGEF10.Detection_Pval	Hs766T_shGFP	Hs766T_shGFP.Detection_Pval	Hs766T_shARHGEF10	Hs766T_shARHGEF10.Detection_Pval	
ILMN_1706390	100.9	0.91724	310.2	0.08621	1513.3	0	176.2	0.00345	
ILMN_1758111	357.3	0	8667.7	0	11709.6	0	1253.2	0	
ILMN_1704261	124.9	0.01724	1559.2	0	3286.4	0	164	0.01379	
ILMN_3237598	127.4	0.01034	768.4	0	712.3	0	149.4	0.05517	
ILMN_1657847	111.4	0.38621	258.2	0.83448	551.2	0.00345	137.2	0.20345	
ILMN_1755419	184.4	0	4264.6	0	2968	0	204.5	0.00345	
ILMN_2301624	773.4	0	9065.2	0	12161	0	1857.8	0	
ILMN_2068874	125.5	0.01379	495.3	0	312	0.33103	118.4	0.73793	
ILMN_1661189	120.7	0.04828	1019.4	0	1524.9	0	138.6	0.16897	
ILMN_2181593	107.5	0.61724	291.8	0.24483	667.4	0	131.3	0.31724	
ILMN_1745885	4220.5	0	22799.3	0	25885.1	0	10887.8	0	
ILMN_1700671	117.1	0.14138	278.5	0.43103	1836.5	0	169.3	0.01379	
ILMN_1746276	896.4	0	11317.3	0	9563.6	0	807	0	
ILMN_1688543	113.3	0.26552	297.6	0.16897	355.3	0.04483	122.2	0.58621	
ILMN_1751615	1433.7	0	10424.6	0	11372.1	0	1704.7	0	
ILMN_1811392	130.4	0.00345	486.8	0	1374.5	0	237	0	
ILMN_1685122	201.9	0	310.3	0.08621	770.7	0	168.5	0.01379	
ILMN_2290007	243.2	0	3496.9	0	4729.3	0	649.9	0	
ILMN_3310113	111.8	0.36552	273.8	0.52759	309	0.36207	129.6	0.34828	
ILMN_1722089	150.8	0	347.4	0.0069	6665.6	0	658.6	0	
ILMN_2113606	107.9	0.59655	302	0.14138	321.9	0.23103	129	0.35517	
ILMN_1665989	118.5	0.10345	743.7	0	688.8	0	140.9	0.12759	
ILMN_1662417	2519.5	0	19451.2	0	18337.3	0	2088.7	0	
ILMN_1662731	373	0	276.2	0.47931	444.4	0.01034	124.9	0.4931	
ILMN_1804697	119.7	0.07586	281	0.37931	1272	0	166.9	0.01379	
ILMN_1704571	701.3	0	3537.5	0	8467.2	0	2985.1	0	
ILMN_2354140	5756.9	0	21519.1	0	25989.9	0	10130.6	0	
ILMN_1716821	181.4	0	9296	0	13191.2	0	269.5	0	
ILMN_1810532	115.2	0.17586	295.7	0.17931	271.8	0.92069	107.6	0.98621	
ILMN_1666976	219.4	0	9252.1	0	8900.7	0	248.4	0	
ILMN_2341382	469	0	4450.8	0	3499.6	0	477.2	0	
ILMN_1653372	138.1	0	524.9	0	937.9	0	139	0.16207	
ILMN_1786118	108.2	0.58621	289.8	0.26552	347.2	0.08276	140.5	0.13793	
ILMN_1723706	146.8	0	5363.5	0	6017.9	0	189.3	0.00345	
ILMN_2198850	104	0.80345	279.5	0.4069	269.8	0.92414	116.9	0.81034	
ILMN_1662865	168.9	0	1098	0	3250	0	373.4	0	
ILMN_1695420	4006.3	0	12092.4	0	14327.8	0	4744.7	0	
ILMN_1671839	1182.3	0	13940	0	13912	0	2068.2	0	
ILMN_1666004	3644.3	0	14072.8	0	16134.4	0	6073.3	0	
ILMN_1705848	1295.7	0	12276.4	0	10102.7	0	2364.2	0	
ILMN_3243634	112.3	0.32069	295.2	0.18276	339.6	0.12069	124.3	0.5069	
ILMN_1726108	413.7	0	4295.1	0	4468	0	584.5	0	
ILMN_1772383	114.3	0.22414	278.9	0.41724	299.3	0.54483	146.7	0.05862	
ILMN_1662026	184.3	0	371.3	0.00345	400.3	0.01034	129.5	0.34828	
ILMN_1674646	109.8	0.48621	279.6	0.40345	724.2	0	190.2	0.00345	
ILMN_1761348	154.5	0	1724.8	0	3163.8	0	224.3	0	
ILMN_1812893	119.2	0.08276	312.5	0.06897	394.9	0.01379	133.5	0.28276	
ILMN_1795836	2209.9	0	21168.5	0	14011.3	0	1219.1	0	
ILMN_1672461	267.1	0	3086	0	2563.3	0	267.2	0	
ILMN_1789357	120.1	0.06552	334.8	0.01379	2498.9	0	159.5	0.01724	
ILMN_2179022	102.2	0.88621	272	0.55517	317.4	0.27931	131.5	0.31034	
ILMN_1763884	1224.9	0	9326.5	0	19218	0	4432.6	0	
ILMN_1807914	103.9	0.81034	272.5	0.54828	307	0.39655	126.4	0.44828	
ILMN_1664362	115.3	0.17241	283.8	0.34138	732.5	0	133.8	0.27586	
ILMN_3310166	110.8	0.41034	285.5	0.32759	303.5	0.44138	133.5	0.28276	
ILMN_1726434	2451.2	0	18265.7	0	20172.9	0	7341.4	0	
ILMN_1658713	95.5	0.98621	281.1	0.37931	287.8	0.71379	148.3	0.05517	
ILMN_2139943	3946.9	0	27122	0	22494.2	0	3845.7	0	
ILMN_1684865	104.4	0.78621	265.9	0.65862	290	0.67586	131.8	0.3069	
ILMN_1761866	121.1	0.04828	262.7	0.73103	346.3	0.08276	129	0.35517	
ILMN_2406468	2459.9	0	9164.2	0	8807.6	0	2822.7	0	
ILMN_1746368	2421.4	0	7080	0	6023.1	0	2205.8	0	
ILMN_2226183	115.3	0.17241	285.9	0.31724	304.1	0.43103	128.1	0.36897	
ILMN_1751708	3439.7	0	17873.4	0	20320.2	0	11112.4	0	
ILMN_1751776	1657	0	20170.4	0	21882.2	0	1884.4	0	
ILMN_1748157	97.9	0.96552	505.8	0	630.2	0	138.6	0.17241	
ILMN_1662331	1026	0	12125.2	0	8658.3	0	1070.4	0	
ILMN_1788305	146.5	0	306.3	0.11724	276.2	0.86552	124.2	0.5069	
ILMN_1751861	121.7	0.03448	296.1	0.17931	286.1	0.74483	116.4	0.83448	
ILMN_3307648	3519.7	0	28500.5	0	31006.2	0	4243.4	0	
ILMN_1767894	2749.7	0	12362	0	21232.8	0	11662.7	0	
ILMN_2166506	1857.3	0	17845.3	0	23349.8	0	9310.1	0	
ILMN_3236215	170.9	0	1387.6	0	2657.8	0	420.1	0	
ILMN_1670229	104.3	0.78966	556.6	0	2717	0	214.9	0	
ILMN_1662962	119.2	0.08276	684.6	0	367	0.02414	127.5	0.4	
ILMN_2324561	395.1	0	15747.5	0	15916.7	0	670.5	0	
ILMN_3310231	106	0.72759	322	0.02069	412.6	0.01034	156.9	0.01724	
ILMN_1668721	528.3	0	10505.9	0	15246.8	0	1217.8	0	
ILMN_2190051	341	0	4669.1	0	4534.9	0	260.8	0	
ILMN_1780887	669.4	0	8135.2	0	10205.2	0	1341.9	0	
ILMN_1714952	111.9	0.36207	352.9	0.0069	3556.3	0	289.1	0	
ILMN_1751135	122.5	0.02414	654	0	920.6	0	161.4	0.01724	
ILMN_1795404	228.1	0	2953.2	0	5372.5	0	401.6	0	
ILMN_1666785	113.9	0.23103	254.7	0.87586	749	0	123.2	0.55517	
ILMN_2283245	115.1	0.17931	253.1	0.91379	330.6	0.17241	110.9	0.95517	
ILMN_2129734	101.5	0.8931	252.2	0.92414	291.6	0.64828	114.5	0.92069	
ILMN_2300695	132.2	0	268.7	0.6069	286.1	0.73793	118.1	0.75517	
ILMN_1783873	118.5	0.10345	300	0.15862	493.2	0.0069	135.4	0.24483	
ILMN_1796177	6688.4	0	17203.5	0	17433	0	8427.7	0	
ILMN_1774074	2909.8	0	8966	0	11684.5	0	5458.2	0	
ILMN_1770682	135.2	0	1398.6	0	1508	0	148.8	0.05517	
ILMN_1702657	108.3	0.57241	241.5	0.96897	331	0.16897	143.3	0.09655	
ILMN_2065822	227.4	0	1140.2	0	411.4	0.01034	164.1	0.01379	
ILMN_1710756	16967.7	0	29539	0	30444.6	0	23157.1	0	
ILMN_2378868	3024.8	0	24673.3	0	19519.1	0	1394.1	0	
ILMN_2282959	470.6	0	2786.2	0	2179.5	0	339.5	0	
ILMN_1772486	367.1	0	3521.1	0	7133.1	0	822.1	0	
ILMN_1742456	1562.9	0	3129.3	0	14793.6	0	8352.3	0	
ILMN_1805646	262.3	0	13167	0	10270.2	0	231.9	0	
ILMN_1677608	117	0.14828	283.4	0.34138	278.2	0.84138	124	0.51724	
ILMN_2404154	1371.1	0	716.6	0	4645.5	0	1013.8	0	
ILMN_3247008	103.2	0.85517	298.1	0.16897	331.6	0.16552	125.9	0.46552	
ILMN_1683016	121.3	0.04138	309.6	0.08621	9547.8	0	819.1	0	
ILMN_1657316	105.5	0.74828	273.8	0.52759	300.3	0.52414	156.9	0.01724	
ILMN_1701774	180.5	0	5588.4	0	10339.8	0	372.5	0	
ILMN_2093231	1546.7	0	11233.4	0	9735.1	0	2170.2	0	
ILMN_1734781	110.4	0.44483	279.5	0.4069	1019.4	0	173.7	0.0069	
ILMN_1697959	359.4	0	4941.4	0	7017.5	0	988.9	0	
ILMN_1671474	110.5	0.43793	291.7	0.24828	311.5	0.34138	117.7	0.77241	
ILMN_2366714	504.2	0	5854.7	0	10182.8	0	1492.2	0	
ILMN_1716564	526.3	0	4018.1	0	5632.7	0	642.2	0	
ILMN_3248932	102.4	0.87586	276	0.47931	284.8	0.75862	111.7	0.94828	
ILMN_2053439	107.2	0.64483	258.4	0.83448	282.4	0.78276	122.5	0.58276	
ILMN_1809751	289.6	0	2888.6	0	3289.3	0	370.1	0	
ILMN_1724877	287.9	0	1587	0	781.5	0	267.4	0	
ILMN_2125374	3959.1	0	20118.2	0	20285.3	0	3018.9	0	
ILMN_1765400	113.3	0.26552	349.2	0.0069	524	0.0069	126.8	0.43448	
ILMN_1716471	105.1	0.76207	302.3	0.13793	316.8	0.27931	123.6	0.54828	
ILMN_2105361	107.1	0.65517	261.4	0.77241	333.8	0.14828	127.1	0.42069	
ILMN_2386530	379.4	0	11519.5	0	4887	0	216.5	0	
ILMN_1710268	113.4	0.26552	257.5	0.84483	5655.4	0	481.7	0	
ILMN_1746013	113.9	0.23103	355.7	0.00345	22647	0	394.4	0	
ILMN_1695157	120.4	0.06207	307.4	0.1069	331.3	0.16552	114.3	0.92414	
ILMN_1764398	310.9	0	3298.7	0	5092.1	0	627.2	0	
ILMN_1803871	102.3	0.87931	269.5	0.60345	301.5	0.49655	134	0.27241	
ILMN_1664920	4401.5	0	24339.7	0	20691	0	3691.2	0	
ILMN_2410406	109.3	0.51034	710	0	704.2	0	118	0.75517	
ILMN_1729639	116.6	0.15172	540.1	0	580	0	156.4	0.01724	
ILMN_1690017	295.4	0	306.7	0.11724	11291.4	0	5401	0	
ILMN_1751075	254.2	0	3349.5	0	6016.7	0	388.1	0	
ILMN_1763869	137.7	0	570.1	0	389.3	0.01379	117.6	0.77586	
ILMN_1789074	884.2	0	305.7	0.11724	21557.5	0	5910.3	0	
ILMN_2280441	123.5	0.02069	339.5	0.01379	339.3	0.12069	116.8	0.81034	
ILMN_1793403	105.4	0.75172	286.6	0.31034	340	0.12069	120	0.66207	
ILMN_2388070	172.4	0	1630.3	0	1286.3	0	268.7	0	
ILMN_1661109	108.3	0.57241	276.1	0.47931	337.6	0.12759	146	0.06552	
ILMN_1773901	315.1	0	5542.5	0	7880.8	0	531.9	0	
ILMN_1805985	299.6	0	5107.7	0	5179.9	0	289.2	0	
ILMN_1728067	93.9	0.98966	277.6	0.45862	293.7	0.62759	127.8	0.38621	
ILMN_2402556	382.6	0	7207.7	0	11724.9	0	1148.4	0	
ILMN_2050761	494.4	0	6059.2	0	6559.6	0	435.1	0	
ILMN_3248627	111.6	0.38276	275.1	0.50345	2195.9	0	831.8	0	
ILMN_1794068	98.7	0.95862	337.4	0.01379	367.3	0.02414	129.1	0.34828	
ILMN_1735365	204.4	0	1319.4	0	1700.4	0	419.4	0	
ILMN_1716960	118	0.11034	270.7	0.57931	290.4	0.67241	114.2	0.92759	
ILMN_1787514	153.4	0	692.4	0	539.4	0.0069	139.4	0.15517	
ILMN_1783333	4373	0	20536.7	0	19598.5	0	3381.6	0	
ILMN_1797393	105	0.76897	279	0.41379	273.7	0.89655	104.4	0.98966	
ILMN_3229340	211.8	0	1864.8	0	3346.4	0	497.9	0	
ILMN_1675797	2352.7	0	6358.6	0	4961.3	0	750.3	0	
ILMN_1798164	657.8	0	10845.2	0	11220.3	0	1143.4	0	
ILMN_1727762	108.1	0.58621	468.5	0	1787.4	0	157.5	0.01724	
ILMN_1697370	112.8	0.2931	253.9	0.88966	334.4	0.14483	131.9	0.3069	
ILMN_1728055	106	0.72759	299.7	0.16207	280.8	0.81379	134.7	0.25862	
ILMN_1707553	117.9	0.11034	308.7	0.09655	492.3	0.0069	133.8	0.27241	
ILMN_1738669	118.4	0.10345	267.1	0.63448	248.6	1	142.8	0.1069	
ILMN_1675055	1508.7	0	10785.6	0	12741.2	0	3934.2	0	
ILMN_1652928	176.5	0	1562.3	0	2872	0	576.5	0	
ILMN_2225746	139.2	0	644.6	0	3124.7	0	525.2	0	
ILMN_1793563	915.1	0	16682.3	0	18580.9	0	1633.4	0	
ILMN_1711810	186.2	0	5585.1	0	7952.6	0	488.9	0	
ILMN_1685663	152	0	242.1	0.96897	10142	0	2474.3	0	
ILMN_1661888	186.4	0	5911.4	0	14238.8	0	805.1	0	
ILMN_1692473	1297.7	0	17414.4	0	17929.5	0	2347.4	0	
ILMN_1666148	124.7	0.02069	270.4	0.58621	287	0.72069	137.5	0.1931	
ILMN_1651429	1698.8	0	13614.8	0	18713.1	0	5539.9	0	
ILMN_2369756	157.7	0	3458.9	0	3393.5	0	197	0.00345	
ILMN_1809448	108.3	0.58276	291.9	0.24138	328.2	0.19655	155.6	0.02414	
ILMN_1798181	662.4	0	341.5	0.01379	12963.9	0	5876.3	0	
ILMN_2147078	118.3	0.10345	289.5	0.26897	1309	0	130.3	0.33103	
ILMN_2150708	120.7	0.04828	335.6	0.01379	288.9	0.7	137.2	0.20345	
ILMN_1663356	106.9	0.66897	289.7	0.26897	344.8	0.09655	147.3	0.05862	
ILMN_3248038	112.2	0.32414	287.9	0.3	296.3	0.58276	129.1	0.34828	
ILMN_1723874	10366.6	0	27793.7	0	29186.8	0	17245.9	0	
ILMN_2135537	109.8	0.48621	269.1	0.6069	278.5	0.84138	111.4	0.94828	
ILMN_1752404	111.4	0.38621	436.6	0	684.8	0	151.8	0.04138	
ILMN_2348146	1576.7	0	8848.6	0	8613.9	0	2004.9	0	
ILMN_1726594	116.9	0.14828	270.5	0.58621	306.1	0.40345	130.1	0.33448	
ILMN_3244457	170	0	1088.2	0	1930.4	0	351.1	0	
ILMN_2261882	183.8	0	2194.1	0	6149.7	0	627.4	0	
ILMN_3242856	111.9	0.36207	369.1	0.00345	353.3	0.05517	149.4	0.05517	
ILMN_2396672	1164.3	0	7782.5	0	14735.8	0	6579.2	0	
ILMN_1777074	114.6	0.21034	261	0.78276	305.5	0.41034	132.3	0.29655	
ILMN_2056975	5133	0	17311.7	0	15441.8	0	4269.7	0	
ILMN_1717909	161.3	0	359.6	0.00345	6896.3	0	1667	0	
ILMN_1693961	143.5	0	971.8	0	2150.7	0	221.2	0	
ILMN_1766668	135	0	366.1	0.00345	11803.5	0	1237.9	0	
ILMN_1771921	535.8	0	5704.3	0	6207.6	0	1630.8	0	
ILMN_1665132	107.5	0.62759	361.1	0.00345	354.7	0.04828	126.7	0.43793	
ILMN_1703075	119.1	0.08621	277.6	0.45862	293.8	0.62759	116.7	0.81724	
ILMN_2400372	108.5	0.56207	281.2	0.37586	273.7	0.89655	120.1	0.65862	
ILMN_1714759	4369.8	0	16121.1	0	16948.9	0	4722.5	0	
ILMN_1763487	190.3	0	847.8	0	277.3	0.84483	131	0.32414	
ILMN_3235588	118.7	0.1	283.3	0.34138	353.6	0.05172	120.2	0.65517	
ILMN_1797816	128.8	0.00345	578.7	0	895.2	0	164.8	0.01379	
ILMN_2211003	443.9	0	10804.5	0	10088.4	0	302.1	0	
ILMN_1719433	285.7	0	332.5	0.01724	654.6	0	170.3	0.01034	
ILMN_1782305	120.3	0.06552	2805.1	0	3714.4	0	180.1	0.00345	
ILMN_1754017	148.4	0	961.3	0	1927.7	0	206	0.00345	
ILMN_1724070	926	0	13166.5	0	5082.9	0	276.8	0	
ILMN_1815890	114.8	0.1931	289.5	0.26897	1607.7	0	152.8	0.04138	
ILMN_3246560	113.8	0.23793	271.2	0.57241	1373	0	138.8	0.16897	
ILMN_2398865	1023.2	0	5159.3	0	7177.3	0	1975.4	0	
ILMN_1790109	107	0.66207	471.8	0	896.4	0	139.8	0.15172	
ILMN_2247226	119.3	0.08276	338.7	0.01379	344.4	0.1	134.8	0.25862	
ILMN_2058327	169.4	0	1331	0	1634.6	0	145.7	0.06897	
ILMN_1723625	4269.6	0	15820.9	0	19016.4	0	8931.5	0	
ILMN_2391861	156.9	0	3427.9	0	1776.6	0	134.8	0.25862	
ILMN_2363658	188.7	0	271.3	0.57241	358	0.04483	140.1	0.14138	
ILMN_2323944	592.1	0	3838.7	0	8407.3	0	1964.6	0	
ILMN_1738558	984	0	8895.4	0	5510.3	0	979.2	0	
ILMN_1686237	171.2	0	921.4	0	853.3	0	282.4	0	
ILMN_2333440	600.5	0	10571	0	12330.7	0	2444.1	0	
ILMN_3308838	106.7	0.68621	266.1	0.65517	251.2	0.99655	129.6	0.34828	
ILMN_2167758	144.3	0	276	0.47931	305.1	0.41724	121.6	0.62414	
ILMN_1751092	99.4	0.94483	284.7	0.33448	367.8	0.02414	137.8	0.1931	
ILMN_1781149	553.8	0	284.2	0.34138	338.7	0.12759	168.7	0.01379	
ILMN_1738675	241.2	0	630.5	0	1227.8	0	178.1	0.00345	
ILMN_1797853	209	0	1777.4	0	2946.8	0	500.2	0	
ILMN_1671885	10539.9	0	29018.1	0	24369	0	9652.4	0	
ILMN_2160577	112.2	0.32414	280.6	0.38276	293.3	0.63448	118	0.75517	
ILMN_3310271	253.8	0	3383.5	0	1646.7	0	165.7	0.01379	
ILMN_1687970	108	0.58966	271.4	0.57241	371.5	0.02414	156.4	0.01724	
ILMN_1731049	176.8	0	946.3	0	921.5	0	226.6	0	
ILMN_1813594	601.6	0	4044.1	0	4918.8	0	1198.9	0	
ILMN_1716061	99.6	0.93793	250	0.93448	305.8	0.41034	124.8	0.49655	
ILMN_2171295	149.1	0	372.5	0.00345	555.4	0.00345	128.8	0.35862	
ILMN_1669507	194	0	938.2	0	655.4	0	187.9	0.00345	
ILMN_3247792	113.4	0.26552	276.7	0.47586	276.4	0.85172	117.3	0.7931	
ILMN_1667298	481.2	0	7316.6	0	2115.5	0	217	0	
ILMN_3243452	854.7	0	14757.3	0	15500.1	0	1193.9	0	
ILMN_1730521	116.6	0.15172	281.7	0.36207	276.1	0.86552	109.3	0.97241	
ILMN_1680814	108.5	0.56897	309.8	0.08621	324	0.21379	121.5	0.62414	
ILMN_3246145	119.8	0.07586	508.5	0	1713.5	0	170.8	0.01034	
ILMN_1688279	106	0.72759	303	0.13448	308.9	0.36207	108.3	0.97931	
ILMN_1704452	233	0	5609.3	0	3778	0	214.5	0	
ILMN_1675266	855.1	0	8761.4	0	14511.5	0	2395.7	0	
ILMN_2075714	123.1	0.02414	654.3	0	1394.6	0	207.3	0	
ILMN_1744023	147.1	0	2984.4	0	2379.6	0	156.7	0.01724	
ILMN_1657332	919.3	0	11501.9	0	8904.7	0	867.1	0	
ILMN_1720083	263.8	0	928	0	2103.3	0	722.1	0	
ILMN_1723253	131.7	0	2108.1	0	2802.5	0	177.8	0.00345	
ILMN_1681154	256.1	0	5668.3	0	5459.8	0	456.4	0	
ILMN_1708103	418	0	5721.9	0	2049.7	0	153.1	0.03793	
ILMN_2246882	131	0.00345	519.5	0	1523.3	0	160	0.01724	
ILMN_1712197	375.7	0	2196.9	0	1776	0	288.6	0	
ILMN_1678517	146.8	0	329.1	0.01724	4257.1	0	544.6	0	
ILMN_1658080	142.3	0	2224.5	0	3094.1	0	165.2	0.01379	
ILMN_3310065	149.3	0	276.8	0.47241	15912	0	1212.1	0	
ILMN_3181420	2074.6	0	11221.8	0	12380.2	0	4150.8	0	
ILMN_3310226	102.2	0.88621	300.5	0.14483	291.3	0.64828	125.8	0.46897	
ILMN_2283814	131	0.00345	302.9	0.13448	335.5	0.13793	171.7	0.01034	
ILMN_1675150	120.8	0.04828	649.5	0	655.7	0	147.6	0.05862	
ILMN_1810159	104.8	0.77586	325.5	0.01724	313.4	0.32759	136.3	0.22069	
ILMN_1675770	111.2	0.4	295.6	0.17931	351.3	0.06897	124.3	0.5069	
ILMN_1671928	1033.9	0	21880.4	0	16897.1	0	1226.3	0	
ILMN_2220320	129.8	0.00345	6527.8	0	4283.7	0	173.2	0.0069	
ILMN_2215153	103.9	0.80345	261.3	0.77586	285.1	0.75172	124.4	0.50345	
ILMN_1805996	232.7	0	10152	0	13148.6	0	305.2	0	
ILMN_1812096	481.7	0	6710.6	0	2222.5	0	360.6	0	
ILMN_1702479	107.9	0.59655	284.9	0.33448	547	0.00345	137	0.20345	
ILMN_2091310	112.2	0.33103	299.6	0.16207	4335.7	0	170.4	0.01034	
ILMN_1815519	302.5	0	2237.8	0	4335	0	926.8	0	
ILMN_1655283	124.4	0.02069	283.1	0.34138	310.4	0.35517	158	0.01724	
ILMN_1670925	2117.2	0	10090.4	0	11197.7	0	3310.9	0	
ILMN_1779190	370.5	0	3428.3	0	12224.6	0	1951.1	0	
ILMN_1685608	275.4	0	267.1	0.63448	335.9	0.13793	124.2	0.5069	
ILMN_2133799	139.4	0	3343.7	0	2375.9	0	117.7	0.77586	
ILMN_1687141	120.1	0.06897	332.9	0.01724	399.1	0.01034	95.7	1	
ILMN_3237971	249.5	0	2198.8	0	1311.5	0	168.1	0.01379	
ILMN_2385866	882.1	0	4371.5	0	6043.1	0	1545.4	0	
ILMN_1671010	120.5	0.05862	358.2	0.00345	384.8	0.01379	117.5	0.78621	
ILMN_2279645	107.2	0.64483	277.5	0.45862	324.3	0.21034	123.6	0.55172	
ILMN_3240529	109.8	0.48621	240.2	0.97586	277.2	0.84483	106.7	0.98621	
ILMN_1653762	114.7	0.19655	258.6	0.83103	287	0.72069	125.1	0.4931	
ILMN_1733366	107.8	0.60345	259.3	0.81724	449.5	0.01034	117	0.81034	
ILMN_3228863	0.68621	26	0.2931	21	0.01724	30	6420131	21	A
ILMN_1773847	1431.5	0	9873.4	0	10859.7	0	2529.2	0	
ILMN_1797031	521.4	0	3746.5	0	4291.9	0	514.2	0	
ILMN_1809047	309.4	0	3145	0	5583.5	0	721.7	0	
ILMN_1812362	109.2	0.51379	263.8	0.6931	534.5	0.0069	157.4	0.01724	
ILMN_1693538	2318.3	0	17811.2	0	22188.4	0	4862.7	0	
ILMN_1658706	131.7	0	825.7	0	1979.1	0	415	0	
ILMN_2095789	115.6	0.17241	385.2	0.00345	585.8	0	162	0.01724	
ILMN_1743763	199.5	0	4716	0	7010.3	0	309.9	0	
ILMN_2041161	706.2	0	5152.6	0	6056.1	0	942.3	0	
ILMN_1755235	120.7	0.04828	317.1	0.05517	354.9	0.04828	130.9	0.32414	
ILMN_1734600	113.7	0.24828	340.2	0.01379	357.6	0.04483	121.4	0.62759	
ILMN_1807652	139.3	0	557.8	0	440.1	0.01034	121.4	0.62759	
ILMN_2355463	166.1	0	1026.4	0	1326.8	0	237.7	0	
ILMN_1682987	118.3	0.10345	269.4	0.60345	287.5	0.71379	122.1	0.58966	
ILMN_2045175	220	0	1556	0	4393.5	0	490.5	0	
ILMN_1658351	117.4	0.12759	995.8	0	3518.5	0	200	0.00345	
ILMN_1779522	260.2	0	3131.5	0	5180.2	0	286.6	0	
ILMN_1669172	121.8	0.03448	317.3	0.05517	363.5	0.03448	166.6	0.01379	
ILMN_1749553	104.6	0.77931	274.7	0.50345	291.5	0.64828	134.8	0.25862	
ILMN_1705064	7770.3	0	18927.5	0	17802.1	0	7652.8	0	
ILMN_1652313	113.6	0.24828	356.2	0.00345	536.6	0.0069	183.7	0.00345	
ILMN_1651848	123	0.02414	516.9	0	401.8	0.01034	124.6	0.5	
ILMN_1763264	284.1	0	2351.5	0	5753.3	0	850	0	
ILMN_2387952	1083.3	0	8417.3	0	8769.7	0	828.6	0	
ILMN_1766024	290.3	0	8304.5	0	10160.5	0	343	0	
ILMN_2306935	114.7	0.19655	284.6	0.33448	328.5	0.19655	150.5	0.05172	
ILMN_2081645	113	0.27931	311	0.07931	372.1	0.02414	136.1	0.22414	
ILMN_3309919	98.8	0.95862	260.7	0.78966	294.1	0.61379	133.8	0.27586	
ILMN_1743065	9628.1	0	25440.6	0	20903.2	0	8468.7	0	
ILMN_1765966	139.3	0	1112.9	0	423.5	0.01034	135.6	0.23103	
ILMN_2094630	122.1	0.03103	260.6	0.79655	285.4	0.74828	137.4	0.1931	
ILMN_1722156	420.1	0	7347.1	0	10997	0	765.9	0	
ILMN_2079004	9310.3	0	11847.8	0	11795.8	0	8337.6	0	
ILMN_2076014	119.7	0.07586	253.9	0.88966	252.6	0.9931	115.8	0.87586	
ILMN_1807633	1073.9	0	11764	0	12323.2	0	2379.6	0	
ILMN_2318733	485.8	0	5757.1	0	8556.4	0	871.2	0	
ILMN_2396982	4653.3	0	16532.8	0	11180.1	0	1487	0	
ILMN_1662799	353.3	0	4580.8	0	2531.7	0	438.1	0	
ILMN_1700306	2404.3	0	14078.4	0	17191.3	0	4372	0	
ILMN_1801639	426.3	0	6587.1	0	9504.2	0	509.2	0	
ILMN_1693220	830.4	0	9654.8	0	10370.7	0	1242.9	0	
ILMN_1699836	123.9	0.02069	302.7	0.13793	310.2	0.35517	125	0.4931	
ILMN_1814797	125.8	0.01379	309.3	0.08621	1484.8	0	224.9	0	
ILMN_2392546	5518.5	0	20992.9	0	20537.2	0	7147.7	0	
ILMN_1661708	114.8	0.1931	288.4	0.28966	403.6	0.01034	130.6	0.32414	
ILMN_2104877	757.3	0	10237.3	0	12348.3	0	1195.5	0	
ILMN_2183687	197	0	2344.9	0	6114.2	0	559.8	0	
ILMN_1676983	469.6	0	9881.9	0	8356.3	0	261	0	
ILMN_3241950	112.2	0.33103	270.3	0.58621	379.5	0.01724	133.8	0.27586	
ILMN_2151281	1188.2	0	7288.4	0	13651.1	0	6358.6	0	
ILMN_1706051	119.6	0.07931	279.4	0.4069	295.6	0.5931	130.9	0.32414	
ILMN_1795190	156	0	268.4	0.61034	863.1	0	145.5	0.06897	
ILMN_3251132	121.2	0.04138	491.9	0	858.3	0	153	0.03793	
ILMN_1779257	153.6	0	1061.9	0	9224.8	0	1326.9	0	
ILMN_1728914	562.2	0	12849	0	12763.2	0	701.8	0	
ILMN_3166060	109.1	0.51379	265.5	0.66207	265.6	0.95172	128.7	0.35862	
ILMN_2415170	529.9	0	3315.7	0	3284.7	0	628.8	0	
ILMN_2340065	608.5	0	5545.1	0	4934	0	792.5	0	
ILMN_1751898	254.3	0	7853.8	0	8182.8	0	254.1	0	
ILMN_1708950	112.8	0.28966	513.6	0	778.4	0	166.4	0.01379	
ILMN_2095633	125.3	0.01724	337.6	0.01379	396.5	0.01379	126.2	0.45517	
ILMN_1710315	114.6	0.21034	318.9	0.04828	640.1	0	165.7	0.01379	
ILMN_1715301	102.7	0.87241	261.1	0.78276	314.7	0.3069	126.9	0.43448	
ILMN_1738252	106.3	0.71034	251	0.93103	347.9	0.07586	135.7	0.22759	
ILMN_1686454	356.7	0	1936.1	0	2457.3	0	638.2	0	
ILMN_1678841	276.2	0	380.3	0.00345	2359.3	0	301.8	0	
ILMN_1777250	224.5	0	4345.3	0	6314.4	0	296.8	0	
ILMN_1723358	1377.6	0	7074.3	0	30619.7	0	25362.3	0	
ILMN_1760174	3065.4	0	13641.8	0	10548.4	0	2682.5	0	
ILMN_2399489	2564.2	0	19543.5	0	20893.2	0	3641.6	0	
ILMN_2111229	143.2	0	267.6	0.62414	311.1	0.34138	133.9	0.27241	
