"GSM1583284","GSM1583285","GSM1583286","GSM1583287","GSM1583288","GENE_SYMBOL"
8.12349,7.799628,8.481853,7.1293254,8.9152775,"SNX25"
2.332352,2.3459494,2.322009,3.1928153,3.7392006,"TMEM213"
5.716806,5.7768106,6.8024626,4.685041,7.17352,"B3GNT2"
9.346752,9.040371,9.579244,8.576283,9.720356,"FAM123B"
3.6016634,3.2085884,3.608493,2.4029229,3.548353,"FAM102B"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"PDZRN3"
13.064073,13.354418,13.932595,12.981429,13.120252,"YWHAG"
2.9034758,4.4101515,3.1266646,2.4029229,3.451289,"KDM1B"
4.8331757,6.153037,5.26055,5.073077,3.0886047,"PTGES"
4.8331757,6.153037,5.26055,5.073077,3.0886047,"PTGES"
2.496143,2.3459494,2.322009,2.4029229,2.8368442,"PLA2G2F"
9.063671,9.475802,8.227182,9.53599,8.519091,"FAM125A"
3.7509274,3.4243639,3.0540814,4.314559,4.533277,"PLXDC1"
4.8057566,4.3957305,4.0966153,5.61052,4.8884115,"SLC38A4"
8.196603,7.822637,7.450369,8.81832,7.7473993,"LOC401561"
6.314983,6.400552,6.131802,6.7619696,6.7769322,"ITGA6"
9.0278,8.527097,8.8271675,7.892844,9.080579,"RECQL5"
7.177261,7.2180357,6.5259614,6.895658,6.8184376,"SCAND1"
2.332352,2.3459494,3.4793673,2.4029229,4.3035955,"RP1"
12.293163,11.978316,12.727895,11.077342,12.883671,"RFX5"
6.227315,7.2468157,6.3989434,6.6402445,6.6635027,"RASSF6"
12.0178385,11.775106,12.443918,11.461332,12.58951,"GLB1"
8.232131,7.8744802,7.9810467,8.693602,8.136795,"FLJ25694"
11.046752,11.112993,11.261275,11.5226755,11.401247,"GNG10"
9.731123,10.49649,8.993258,10.37633,8.732883,"APEX1"
4.934164,4.2843957,6.228344,4.9752007,5.774968,"TTC25"
8.82128,7.108561,7.940964,5.712358,7.8552303,"PAN2"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"LYZL6"
5.35568,6.0691247,5.3505535,5.2111382,5.010626,"TM2D3"
9.433666,9.059674,8.902837,8.423194,9.287877,"DOT1L"
2.541387,3.5412984,3.477152,3.1590514,2.6581237,"SCGN"
6.114037,7.16021,5.7418714,6.070165,5.339695,"NSFL1C"
8.249045,7.9868174,7.7603464,8.709643,7.990819,"HIF3A"
5.187291,4.6451755,5.318025,4.6078463,5.7854133,"LOC100009676"
5.444239,5.5138083,5.2825465,6.3029747,5.481774,"KCTD17"
13.168479,13.584001,12.001583,13.7637,11.37756,"DHCR7"
5.48902,5.705236,5.686678,5.6141195,5.9238095,"DUS2L"
11.438335,11.366658,12.174052,11.334645,11.7768755,"NDUFA5"
3.9759161,3.9200528,3.9445927,4.469469,4.7787647,"HSD11B1"
4.240229,4.1069603,3.5214539,3.6196916,3.8528645,"ZNF684"
4.1050253,6.0797315,2.5425737,6.6897726,3.3890555,"IL33"
3.8840806,4.0356493,2.8426044,2.4029229,3.322683,"AIM1L"
6.6763015,6.4301314,5.8479304,7.103687,6.5123053,"NAT8B"
10.5221815,10.290443,10.64686,10.250704,10.86779,"RNASET2"
3.9653802,5.551586,4.935567,4.9780707,4.6234474,"CXorf48"
2.332352,2.3459494,2.3871367,3.1218934,2.3246098,"PROZ"
2.332352,2.3459494,2.322009,2.4029229,2.3848145,"CMTM5"
2.332352,2.3459494,2.322009,3.2145097,2.3246098,"FILIP1L"
4.93486,5.5041776,5.876898,5.339695,5.9165606,"SLC39A9"
8.959829,8.636471,9.681274,8.212871,10.154407,"SNX10"
4.055855,4.1677957,3.768583,2.4029229,3.4402263,"RPRM"
6.5162525,6.248618,6.1614256,5.7568755,6.779209,"CD244"
6.1966496,5.9268374,6.0212135,7.02057,6.2545595,"LGI4"
2.332352,2.3459494,2.7372742,2.4029229,2.3246098,"ZNF347"
7.236919,6.591388,6.8703847,7.6363354,7.0338116,"GPIHBP1"
4.04882,3.1609843,4.189944,4.4777474,4.7986784,"C9orf11"
4.6481686,5.107565,4.6324725,2.4029229,2.5714436,"CCNJL"
6.6417403,6.1640615,6.642006,5.2417774,6.811439,"PI4K2A"
14.265754,13.956657,14.116704,13.36245,14.161403,"CENPF"
2.332352,2.3459494,2.892802,2.4029229,3.359991,"PROC"
12.745212,12.913364,12.518609,13.163481,12.331751,"PSMB7"
8.512379,8.0359,9.375908,8.492103,9.139749,"KATNAL1"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"TPD52L3"
10.556154,10.703101,9.772529,10.838422,9.4158,"PRAF2"
8.033867,7.511889,8.1057205,7.187316,8.167437,"WDR83"
6.381592,6.6984468,6.4477587,6.287397,6.3509483,"STX10"
2.332352,2.3459494,2.322009,3.0430439,2.3246098,"ILF2"
4.4771442,4.6459928,4.41325,2.4029229,4.5324407,"DNAJC4"
7.3746257,6.810793,7.902314,6.5097504,7.2818966,"MX2"
4.909218,5.1219325,5.205465,6.1558967,4.934164,"VGLL3"
7.289308,7.1507063,7.590273,6.1812844,7.936657,"ZNF217"
2.332352,2.3459494,2.6109953,4.335497,2.3246098,"TMEM146"
5.0317063,4.5290256,4.2642574,3.7543516,4.8633337,"HTR3A"
2.332352,2.3459494,2.6020145,4.493058,2.3246098,"LOC100129048"
3.4127223,2.3459494,2.3634465,2.4029229,2.3246098,"APOL5"
3.7993116,4.048893,2.9266214,2.4029229,2.587768,"DCAKD"
3.7993116,4.048893,2.9266214,2.4029229,2.587768,"DCAKD"
2.332352,3.652027,2.5902221,2.4029229,2.6716912,"GAS7"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"C8orf48"
3.5634322,3.1164637,4.118915,2.4029229,3.39907,"CRLF2"
7.6829133,7.1999927,7.5109687,7.2022347,7.673868,"FANCB"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"ANXA10"
8.045328,8.642076,8.636263,8.341433,8.3838825,"BTN3A2"
15.987242,16.109259,15.435746,16.256638,15.410954,"RPS15A"
11.758935,11.627385,10.459629,11.956846,10.690966,"C4orf48"
5.7759013,6.17621,6.226061,6.555854,5.875618,"TMEM234"
2.332352,2.3459494,2.322009,2.4029229,3.1528559,"DKFZP434H168"
4.328439,4.139312,6.6194224,3.1301656,6.1026707,"REP15"
7.573955,7.691275,7.806728,8.011319,7.6452885,"HSPA4L"
15.18286,15.175746,16.21095,15.371422,15.911674,"UBC"
3.0341752,3.1362503,2.322009,3.5953832,3.2935085,"CD300A"
3.452035,3.434653,5.3050365,4.0993547,6.314239,"ITPK1"
9.035503,8.548948,8.87309,8.293219,8.947928,"KIAA1737"
3.725185,3.1535795,3.7447903,3.9091992,4.25238,"COL24A1"
2.332352,3.9411163,2.3249533,3.4267344,2.3246098,"HYDIN"
4.464496,6.7044063,5.627914,4.670188,5.311941,"SHQ1"
2.5653992,2.3459494,3.4643095,4.653862,2.858757,"GAP43"
7.8552303,7.5776052,8.597191,6.936573,8.573987,"TCF19"
3.3416615,5.2887654,4.133961,4.4895053,3.1923032,"MTRF1"
8.284661,8.460247,7.4441986,8.413438,7.5642066,"TNS1"
3.1067865,2.3459494,2.322009,3.3224704,2.3246098,"C1QC"
5.8899193,6.49619,5.5331893,6.6463976,5.048374,"ME3"
5.8899193,6.49619,5.5331893,6.6463976,5.048374,"ME3"
7.3297286,7.3363023,8.321921,5.9119244,7.827037,"CD28"
3.66615,3.059598,4.079715,2.4029229,4.1621537,"DNASE1L3"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"BPIFB1"
2.4987402,2.597251,2.4191034,3.0135422,3.6024263,"LMO2"
4.21967,4.4964175,3.7394984,3.945641,4.3536816,"PTPRH"
8.382805,8.15469,7.921687,8.394493,8.218741,"TEX2"
8.8285265,8.507353,9.016825,7.5455995,9.765007,"PAPOLG"
12.305652,12.307305,12.345926,12.256161,12.422381,"MRPS14"
6.583518,6.0856037,6.2743955,6.463307,6.4896812,"CC2D2B"
2.332352,2.3459494,3.0393186,3.6104414,2.5662687,"AGR3"
11.737055,11.764784,12.164072,11.597106,11.669596,"PTCD1"
8.106697,8.169397,8.385603,8.106834,8.584306,"NUP50"
6.993968,7.4309297,7.0099792,7.556568,6.7510505,"IMMT"
5.868635,5.9024444,5.210799,6.1454945,5.9119244,"FAM174B"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"GLRA3"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"DEFB126"
12.196583,11.968557,13.36245,12.252091,12.559019,"EBPL"
2.8056433,2.3459494,2.376063,2.9842277,2.3246098,"C1orf51"
4.101096,4.459583,5.0564656,4.287761,4.656846,"NOTCH1"
11.16327,10.757255,10.83065,10.793384,11.20555,"RSAD1"
3.9084647,3.5107086,2.8931122,2.4029229,3.7223704,"TMC1"
9.769617,9.608313,9.894857,9.770555,10.139186,"PSTPIP1"
9.925917,9.5788145,9.974057,8.686273,9.647971,"ANKHD1-EIF4EBP3"
12.0698185,12.155527,11.542224,11.589959,11.635916,"ACP1"
4.357802,2.3459494,3.8694537,3.9072185,2.3246098,"DUX3"
7.007797,8.291909,7.033317,7.8589745,6.085948,"GLTPD1"
5.0446196,4.9998584,5.35113,3.4445374,4.8078556,"NUFIP1"
2.332352,3.793615,2.322009,2.4029229,3.611259,"DCLK1"
11.635916,11.451021,12.047808,11.478197,12.14159,"RNF4"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"ZNF396"
3.8732147,4.0364923,3.4743598,3.5816934,4.110006,"MDH1B"
3.8732147,4.0364923,3.4743598,3.5816934,4.110006,"MDH1B"
3.8732147,4.0364923,3.4743598,3.5816934,4.110006,"MDH1B"
3.8732147,4.0364923,3.4743598,3.5816934,4.110006,"MDH1B"
6.9584994,7.174652,6.3909974,6.4690843,6.9423413,"CYP2D6"
5.930526,5.6314588,6.1329355,2.4029229,6.3973703,"SEC61A2"
3.3993788,3.5185587,3.4692092,2.4029229,2.460308,"C9orf68"
3.3993788,3.5185587,3.4692092,2.4029229,2.460308,"C9orf68"
7.7014794,7.4550686,8.214817,6.7483087,8.333434,"EIF4E"
7.942971,7.295137,7.8189716,6.9041495,8.137173,"ICA1"
7.877963,7.4237494,7.3922772,7.9858503,7.7014794,"GABBR1"
3.8738658,4.2208796,4.4498835,5.182034,4.697198,"LOC100129119"
7.899327,7.434746,8.592675,7.1472588,8.31187,"TMEM237"
9.52571,9.789139,10.475197,9.116526,9.646627,"SMAD3"
9.806883,9.587356,10.220714,9.613494,9.912298,"MRPL40"
14.329149,14.194527,15.4737215,13.683895,14.990159,"IL2RA"
11.649382,11.799781,11.383621,11.988184,11.110737,"COPZ1"
9.789821,8.897601,9.754291,8.481853,10.447932,"ANKRD13A"
5.1252255,5.186296,4.2242618,5.391328,2.3246098,"ZNF770"
8.972823,8.847519,10.0383835,6.884346,10.3212805,"LY75"
10.429349,9.912298,10.766847,9.704231,11.253109,"EIF4ENIF1"
9.205946,9.568591,8.427509,9.85578,8.095875,"CXXC5"
3.481392,3.2200615,3.525987,4.023252,2.3246098,"ZNF174"
3.481392,3.2200615,3.525987,4.023252,2.3246098,"ZNF174"
2.6397436,2.3459494,2.360558,2.4029229,2.3246098,"ZDHHC17"
9.395968,8.619531,9.034238,9.768466,8.965673,"C6orf25"
7.7885456,7.6618667,7.8046618,8.366505,7.849323,"VNN2"
3.782834,3.8484445,4.9239397,3.1337154,4.7572136,"SCAPER"
3.4480271,3.5675933,4.774787,2.4029229,3.0212579,"GPR20"
8.090396,7.6003256,9.257788,7.2947702,9.148202,"RAP1GDS1"
3.7028096,3.597159,4.0317616,2.4029229,4.0476475,"PTPRR"
6.190052,6.921274,6.5453334,7.106046,6.1739993,"PPME1"
3.355255,4.8876896,3.5745463,2.4029229,2.4868467,"CTAGE5"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"PAR5"
8.367931,7.9444256,9.442067,7.7186317,8.9785595,"CUX1"
4.4123554,3.8175921,3.2556283,4.6252112,4.269466,"GLYAT"
11.145191,10.718175,11.757561,10.933234,12.085983,"TBC1D13"
2.332352,2.3459494,2.3401182,3.6531172,2.3246098,"RSPH4A"
2.332352,2.3459494,2.3401182,3.6531172,2.3246098,"RSPH4A"
9.069092,8.704157,8.432833,8.989966,8.540044,"DEDD2"
10.256034,9.942521,10.934063,9.899615,10.474716,"MUTED"
11.650152,11.535674,12.112178,11.650152,12.004,"COX4NB"
8.274041,7.639638,9.195436,7.5742693,9.373288,"C15orf5"
10.406972,12.9831705,9.98341,10.107373,10.068029,"ODF2"
5.367384,2.3459494,4.5187063,2.4029229,2.5802233,"CTSG"
5.1540437,4.8300433,6.671784,2.4029229,6.3675,"SLC10A7"
9.546926,10.420341,8.709851,10.166705,8.332628,"RHOC"
8.620094,9.269632,8.310652,9.173905,8.0705385,"HNRNPAB"
6.97934,6.2536316,7.268886,6.373054,7.5012374,"LOC283663"
8.1771,7.679313,8.171262,8.55022,7.6246076,"KCNE1L"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"FUT9"
2.6353443,2.3459494,2.322009,2.4029229,2.3246098,"PCDHGC3"
2.8908875,2.7918363,4.4729958,2.4029229,4.1133256,"TPTE2"
3.205915,2.7207415,3.3676481,2.4029229,2.398658,"GGNBP1"
6.0239177,5.9741383,7.0051,4.520974,7.274654,"PPIP5K1"
3.8764403,3.0747898,2.7085652,4.066893,2.598753,"HAS2"
2.7558334,2.3459494,2.3286757,5.8041687,2.3246098,"MXRA8"
3.5264094,3.2256012,3.6348522,2.4029229,3.4042351,"ADAMTS18"
7.4441986,7.493816,7.6431303,7.398141,7.732972,"RRBP1"
11.426052,11.342367,10.649606,12.060757,10.808253,"MEF2D"
9.613967,9.416386,10.537416,8.878778,9.876993,"COPA"
6.4816265,6.4614778,6.4606485,6.791404,6.5207276,"ZNF75D"
4.905214,6.0506063,4.967455,4.3033185,4.96284,"LTBP3"
3.9895542,3.7471118,3.6996171,2.4029229,3.7099907,"SERPINB10"
9.716664,9.214365,9.511578,8.6589,10.217694,"THUMPD2"
10.055317,10.648284,10.099367,10.51343,9.927527,"ARPC5L"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"ZNF585A"
6.5369267,6.794514,6.2224073,7.2564187,5.564548,"AGPAT9"
11.636869,11.489568,12.409692,12.004,11.98745,"C9orf89"
8.530029,7.4374614,9.421688,6.241577,9.776266,"RCBTB1"
9.352018,8.781701,8.372172,9.537163,8.138356,"TRIM69"
5.296952,5.5998697,5.9480243,5.090766,5.056924,"DNAH2"
6.5449367,6.748133,5.931872,4.7697525,7.0924463,"SHOC2"
6.5449367,6.748133,5.931872,4.7697525,7.0924463,"SHOC2"
5.697102,6.1114597,6.6368804,7.8430753,6.789468,"MKL2"
6.050229,6.5623455,4.9788737,5.0371175,3.8912065,"EPB41L1"
2.332352,3.4486961,3.1147308,2.4029229,3.2131703,"LRRC32"
5.702348,5.5945153,6.9731765,5.636409,6.516535,"TSPAN31"
9.971706,9.696951,10.563854,9.708068,10.669668,"ARFIP1"
3.7970064,4.1529555,3.7211063,3.6627276,4.262688,"ATL1"
6.3395953,6.520083,6.3571944,6.8871627,6.6751485,"CARS"
9.303132,8.678038,9.16957,8.474002,9.367701,"BTBD9"
9.303132,8.678038,9.16957,8.474002,9.367701,"BTBD9"
5.0967255,3.946111,4.123537,5.258189,4.8706346,"PTH1R"
8.163224,7.846456,7.2174544,8.6051235,7.6809635,"GALT"
9.150608,10.021177,8.648113,10.718175,7.924036,"PLAC8"
7.6861873,7.1019382,7.064138,7.524366,7.368639,"OR6M1"
13.502225,13.554166,13.349512,13.3249655,13.179892,"CCT4"
2.332352,2.9272034,4.1384697,2.4029229,3.7106416,"TBCEL"
8.876496,8.442963,9.452642,7.8313913,9.648985,"RCAN1"
6.245996,5.777188,5.6314588,6.7617807,6.1757193,"OR8B3"
6.245996,5.777188,5.6314588,6.7617807,6.1757193,"OR8B3"
14.763935,14.484797,15.314709,14.314099,15.175746,"HMGN2"
2.332352,2.3459494,2.322009,4.290315,2.4993353,"SLC5A12"
2.332352,2.3459494,2.322009,4.290315,2.4993353,"SLC5A12"
10.524538,10.236748,9.659397,10.491883,10.099367,"MBD3"
3.9690201,4.0204306,3.2305012,3.413044,4.0237427,"PTPRG"
8.5607,8.910217,8.353969,8.445324,8.045529,"ZDHHC5"
5.606797,6.129426,5.4895906,6.846488,4.5116177,"KIAA1598"
3.5675933,2.3459494,3.3946514,3.600816,3.6716092,"ACSL6"
5.19601,4.8030987,3.9369862,4.5833898,4.2605114,"FRY"
2.332352,2.3459494,2.322009,3.0977688,2.3246098,"CYP4F2"
2.332352,3.7445004,2.340627,3.6805289,2.3246098,"LOC100129938"
7.792843,7.9646673,7.2362237,7.211082,7.409068,"ATHL1"
4.864161,4.813681,5.2445297,5.121675,6.058972,"ANKRD18A"
10.318318,10.48554,10.061046,9.910342,9.56537,"KCNN4"
7.909126,7.2717705,8.065777,7.706987,8.618267,"ANG"
2.8899455,2.3459494,2.322009,2.4029229,2.8507495,"IFNA14"
11.704219,11.697806,11.558277,10.241394,11.862168,"WAS"
2.332352,2.3459494,2.738835,2.4029229,2.3246098,"KCNA1"
3.7585146,4.5852566,4.510577,4.922086,3.4804497,"MAGT1"
3.5118537,3.1270533,2.322009,4.4525943,4.0845695,"SCN5A"
10.934063,11.129299,9.969546,10.746739,10.321816,"SF3B2"
3.290698,2.828423,2.322009,3.2617943,2.3246098,"OR11G2"
2.332352,2.3459494,2.9356346,2.4029229,2.4659066,"SLC2A7"
5.755589,5.6659865,5.5653934,4.897531,5.0351415,"SYCE3"
8.463408,8.118745,9.115123,7.6273975,9.115243,"TRIM39"
11.857014,12.038576,11.535674,11.864677,11.409287,"TMEM93"
6.0366797,7.315178,6.091368,6.953756,5.3356404,"CCDC47"
6.0366797,7.315178,6.091368,6.953756,5.3356404,"CCDC47"
6.0366797,7.315178,6.091368,6.953756,5.3356404,"CCDC47"
3.3264709,4.7015553,3.0211222,4.1133256,2.8299,"STS"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"GSTA7P"
6.851221,7.025261,6.32912,6.8105545,6.5106196,"EPB41L4B"
14.097791,14.097791,14.43626,14.174313,14.178618,"CAPZA1"
5.3926034,6.389385,4.9411497,5.3930016,4.3796387,"ZFR"
3.0082362,3.031572,3.1194642,2.4029229,4.0175347,"SELV"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"LPPR3"
3.8457341,3.8183525,2.9547145,5.5948396,3.894108,"CAPN6"
2.332352,3.2053604,3.1710513,2.4029229,2.3246098,"GUCA1A"
15.253723,14.943367,14.976505,14.925916,15.585468,"HLA-DPB1"
2.332352,2.6982527,2.9764645,2.4029229,2.3246098,"BNIPL"
11.323688,11.097111,11.931332,11.183431,11.854473,"MRPS10"
4.712636,2.9058568,2.43006,2.4029229,2.7069597,"CACNA1C"
5.3325505,4.897531,4.973317,4.673943,5.555542,"OPALIN"
5.3325505,4.897531,4.973317,4.673943,5.555542,"OPALIN"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"SH3RF3"
2.332352,2.3459494,2.3716528,2.4029229,2.3246098,"C19orf75"
2.7099903,2.3459494,2.5615058,2.4029229,2.5312152,"LOC100129345"
2.332352,2.690077,3.947593,2.4029229,4.846064,"EVI2B"
9.256091,9.614703,8.722539,9.038681,8.254307,"ACOT7"
5.588346,5.2150865,4.729183,5.6931386,5.446694,"SLC22A7"
4.9254704,5.1290784,6.667032,5.2539563,6.9277697,"HIP1R"
4.53845,6.083717,3.8190155,4.5661592,2.7129843,"HOXA10"
2.332352,2.3459494,2.322009,3.2226486,2.3246098,"TMEM100"
8.214668,7.9450736,9.228349,7.9161277,9.029819,"ZNF143"
7.418047,8.043061,6.594106,7.689574,7.1384788,"SMPDL3B"
8.15914,8.804267,7.8378296,8.197535,8.488221,"B4GALT5"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"MUM1L1"
15.546855,15.540805,15.881013,15.175746,15.6687975,"EIF1"
9.095105,8.85147,8.143104,10.292879,8.452116,"LOC100132249"
2.332352,3.3649635,2.322009,2.4029229,2.3246098,"FAM24A"
3.969588,3.6327066,3.062463,2.4029229,3.4722235,"C1orf194"
2.332352,2.3459494,2.327972,3.4003837,2.3246098,"KRT33B"
11.076549,11.25944,10.819491,11.981159,10.366752,"SLC39A4"
7.6829133,7.1999927,7.5109687,7.2022347,7.673868,"FANCB"
2.5062168,2.3459494,2.3931506,2.4029229,3.1456783,"MANSC4"
9.926708,10.744723,9.61084,11.040892,9.367537,"IDH1"
3.3462715,3.5526867,2.9995635,4.80531,2.3246098,"ZNF697"
8.480675,8.283594,8.555006,8.169397,8.853895,"PCYT1A"
4.1987677,4.399922,3.7812958,2.4029229,3.8632603,"DUSP16"
4.6799736,5.255667,3.858978,2.4029229,4.420152,"ZNF358"
13.03739,13.521787,13.363653,14.141696,12.912712,"IFI30"
13.03739,13.521787,13.363653,14.141696,12.912712,"IFI30"
4.900117,4.1180234,3.456376,4.3691807,3.6750116,"WFIKKN2"
4.865487,4.687643,4.724726,4.4163547,4.889885,"LOC100130171"
7.0420446,6.827469,5.939706,7.401315,5.226509,"FGF8"
6.4785914,6.7624755,6.14107,7.183331,5.736521,"POLM"
8.048171,7.756476,8.264905,7.9094424,8.243348,"GDE1"
4.5075006,3.7833083,4.2498856,4.4910245,4.2872705,"DLX6-AS1"
12.273499,12.192069,11.722285,11.607498,11.941789,"EIF3E"
6.9923887,6.635346,6.765492,7.5035048,6.7530413,"GLIS1"
5.221117,6.128763,4.9834228,4.620403,4.6905804,"UNC119"
8.485886,8.256621,10.301922,8.479237,9.904687,"C16orf54"
6.559839,2.3459494,2.848402,3.0701828,3.9544775,"USP27X"
6.2448597,6.3097124,6.760276,5.228561,7.079821,"HIATL1"
2.332352,2.3459494,2.858613,2.4029229,2.3246098,"TNFSF11"
2.332352,2.3459494,2.322009,2.4029229,2.3957098,"GPR141"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"HSFY2"
4.1069603,4.0312514,4.1821485,2.4029229,2.3246098,"PPP1R1A"
6.2112617,6.738313,5.827848,6.891592,4.4815984,"HOXA9"
5.678466,4.776971,4.6483927,5.368497,4.8557687,"OR1C1"
4.9419284,5.307834,5.2654214,4.8622117,4.9931054,"BMPR1A"
13.672279,13.386474,14.133902,13.688647,14.061633,"CSE1L"
9.557356,9.248191,10.159872,10.321816,10.45584,"CCDC127"
6.384495,5.7502756,4.9123263,5.267608,4.611377,"IDS"
10.991149,10.806536,11.209737,10.74744,10.973918,"SLC25A32"
3.1880462,2.3459494,3.121522,4.817716,2.3246098,"DEFB106B"
12.110521,11.796101,12.644517,11.268806,12.822571,"LSM6"
5.645436,5.7382097,6.5898046,6.773158,6.4712453,"OSCAR"
4.588841,4.14347,4.113797,2.4029229,4.546132,"KRT27"
8.507353,8.194965,9.0726385,7.965951,8.630798,"BARD1"
2.332352,2.3459494,2.322009,3.0254185,2.3246098,"C20orf160"
9.264361,9.015151,9.55142,8.3066435,9.982859,"RTF1"
10.071616,10.193806,9.777985,10.451419,9.801742,"CSTF2"
5.9559236,6.277137,5.900238,5.850715,5.7345405,"SNUPN"
5.9559236,6.277137,5.900238,5.850715,5.7345405,"SNUPN"
6.317331,6.182312,6.611184,6.4041233,6.732323,"FAM208A"
5.2946815,5.5779967,5.020912,5.8152146,4.7399926,"IQSEC2"
12.054856,12.065511,11.809773,12.179033,11.8222065,"GLI4"
2.332352,2.3459494,3.246515,4.1643624,3.5078163,"LOC729444"
9.598545,9.751418,9.063671,10.210034,9.302704,"C6orf192"
9.598545,9.751418,9.063671,10.210034,9.302704,"C6orf192"
6.8216586,6.7556686,7.0109305,7.594698,7.163744,"C1orf186"
3.3026943,3.3249772,3.7023327,2.4029229,3.8484445,"GFOD1"
6.149872,5.7931194,5.223199,5.826698,4.644109,"CA9"
4.1185036,4.2217565,4.3850584,4.4977293,4.801862,"IGF1"
2.948875,2.9835544,2.9455545,2.4029229,3.0250723,"VHLL"
4.0369024,5.5324116,2.322009,3.4438725,2.3246098,"MDN1"
5.207452,5.44192,5.5337934,4.611377,6.035882,"RNF146"
9.404968,9.054787,10.449005,8.648541,10.248026,"SLU7"
2.8340592,2.3459494,3.1524153,2.4029229,2.3246098,"KIF6"
2.858757,2.3459494,3.840737,2.4029229,5.4558706,"GAD1"
2.858757,2.3459494,3.840737,2.4029229,5.4558706,"GAD1"
2.858757,2.3459494,3.840737,2.4029229,5.4558706,"GAD1"
8.037178,8.233772,7.775209,9.036664,7.4237494,"CORO1C"
8.037178,8.233772,7.775209,9.036664,7.4237494,"CORO1C"
5.048605,4.72178,6.766125,5.5199533,5.299629,"C19orf59"
10.141456,9.922273,10.14624,9.727511,10.228934,"KLHL12"
3.7339847,2.7382689,4.1547604,2.4029229,2.7343988,"BLNK"
6.2499676,5.9345336,7.0748534,3.7145913,7.0739183,"C1orf86"
5.549247,5.3670583,5.6560717,5.0455117,5.53304,"TLR1"
5.549247,5.3670583,5.6560717,5.0455117,5.53304,"TLR1"
9.143027,8.882928,9.480722,8.758394,9.727014,"TEP1"
5.3454957,4.785414,4.5974016,3.158144,5.0147166,"SUFU"
3.0648627,4.2816796,3.9562662,4.2879543,3.3159163,"DDX31"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"FBP2"
11.321103,11.054973,11.946397,11.475665,12.125291,"SPC25"
9.506983,9.0114765,10.001027,9.407808,10.099976,"C16orf88"
5.162485,5.041151,4.3343105,5.715285,4.874742,"ERBB3"
5.162485,5.041151,4.3343105,5.715285,4.874742,"ERBB3"
7.1725764,8.289324,7.0678525,6.763391,5.831757,"RELA"
7.1725764,8.289324,7.0678525,6.763391,5.831757,"RELA"
2.332352,3.7609746,2.6092508,4.967455,2.3246098,"TGM3"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"ADH7"
3.649066,3.7623315,3.5499306,5.1146665,2.3246098,"ZNF625"
8.493432,8.41611,8.271512,7.8767624,8.444597,"MCOLN2"
6.6829896,6.9844995,5.9741383,6.560299,5.378125,"LRFN3"
8.648113,9.103302,8.303541,9.841781,8.218486,"HLTF"
6.578313,6.2042785,5.715655,6.629552,6.0984793,"TFF2"
11.196778,11.100394,11.048741,11.001219,11.9348955,"SMEK1"
3.97369,4.904657,4.4374146,5.550332,3.7004056,"BACH2"
10.2790365,9.99256,10.566282,9.166413,10.383548,"PPP3CC"
14.288367,14.381024,13.954918,14.4470005,14.155899,"KRTCAP2"
10.248918,10.14782,9.786088,9.601172,10.083712,"PAQR6"
10.248918,10.14782,9.786088,9.601172,10.083712,"PAQR6"
3.5502255,2.7085652,2.6377919,2.4029229,2.712908,"C8orf22"
6.4126563,6.426708,6.645371,6.0934653,6.689376,"PDSS2"
3.0473046,3.037041,3.1666312,2.4029229,3.295281,"GKN2"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"MLPH"
5.1577406,4.8169637,3.749363,5.031554,4.4839997,"SFRP1"
5.1577406,4.8169637,3.749363,5.031554,4.4839997,"SFRP1"
9.515066,9.1614685,9.7590475,8.92775,9.7769575,"AVEN"
9.515066,9.1614685,9.7590475,8.92775,9.7769575,"AVEN"
13.55202,13.379856,13.177241,13.614099,13.464747,"SIVA1"
10.477726,11.251442,8.86221,10.732656,8.654381,"C14orf1"
10.477726,11.251442,8.86221,10.732656,8.654381,"C14orf1"
10.477726,11.251442,8.86221,10.732656,8.654381,"C14orf1"
6.5162525,6.248618,6.1614256,5.7568755,6.779209,"CD244"
5.662318,5.9209313,5.931317,5.648496,5.953388,"ZNF451"
3.7925518,4.829347,4.831375,2.4029229,5.9860935,"EEPD1"
8.222572,7.707501,8.286756,7.6050506,8.556641,"C16orf48"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"PODN"
