"","GSM1399027.CBD","GSM1399028.CTRL","GSM1399029.CBD","GSM1399030.CTRL","GSM1399031.CBD","GSM1399032.CTRL"
"416",11.5316,11.3292,10.9661,10.6393,10.9229,10.9546
"417",7.45329,7.96418,9.16065,9.84185,8.55501,9.36747
"418",3.49795,3.3704,3.53857,3.28927,3.48625,3.52161
"419",8.70155,8.72522,9.17606,8.90622,9.52332,9.12158
"420",9.72315,9.5877,9.7841,9.55655,9.71721,9.63833
"421",8.61688,8.61564,8.7502,8.52014,8.37228,8.09863
"422",8.18804,8.40861,6.91707,7.15788,9.69051,9.99251
"423",8.8942,8.85867,8.81931,8.57643,9.00738,9.09678
"424",9.63579,9.59573,9.15293,8.42153,9.56515,9.21549
"425",5.81417,5.91559,5.59851,5.58004,8.83797,7.95747
"426",5.91188,6.03276,6.37032,6.20544,6.53097,6.58765
"427",9.31027,9.14913,8.69957,8.71421,8.66223,8.82239
"428",4.30962,4.25479,4.32345,4.43485,4.06134,4.05155
"429",5.13708,5.25146,5.37708,5.37996,4.99142,5.2778
"430",9.61117,10.3526,8.79129,10.3778,9.25798,10.6129
"431",5.02569,5.03907,5.22572,5.34769,5.08065,5.08785
"432",8.9581,8.83245,8.72066,8.67929,8.49233,8.36692
"433",12.2328,12.2136,12.1277,12.0834,11.7568,11.6687
"434",8.674,8.60758,9.25922,9.47927,8.83921,8.81283
"435",8.454,8.43096,8.17981,8.65354,8.81992,8.83518
"436",9.22668,8.91028,8.55904,8.48691,8.84387,8.82863
"437",5.04393,5.10017,5.10876,5.06812,4.88361,4.72405
"438",9.27056,9.16037,8.68803,8.80336,8.85756,8.9104
"439",5.64819,5.77226,5.80437,5.74221,5.56026,5.43424
"440",11.561,11.5058,10.7094,10.4487,10.7543,10.5918
"441",10.2007,10.2786,9.64164,10.4543,9.3155,9.67468
"442",7.61849,7.30993,6.50222,7.28753,5.75072,5.51643
"443",11.2857,11.097,10.7532,10.9147,10.541,10.3274
"444",8.49867,8.27447,7.70569,7.17244,8.08195,8.13477
"445",3.7153,4.00224,3.94791,3.77491,4.35682,4.44904
"446",6.06244,6.1572,6.44943,6.07115,8.28918,8.84696
"447",6.74869,6.97072,7.17081,7.01036,8.59762,8.061
"448",11.6279,11.6858,11.5241,11.6124,11.3174,11.8162
"449",4.87004,4.86166,4.89859,4.80845,4.80644,4.67106
"450",8.8986,8.98923,8.78375,9.00325,8.98235,9.13322
"451",7.48387,7.06981,6.60217,6.60058,5.74824,5.27143
"452",9.30556,9.04034,8.80078,9.54256,9.54084,9.6951
"453",5.50082,5.26787,5.22301,5.32696,5.15091,5.26299
"454",5.01515,5.07093,5.58909,5.19977,5.186,4.89677
"455",9.73768,9.7105,12.6122,11.3677,8.31982,7.57224
"456",8.91483,8.37325,10.6147,9.27186,8.93494,8.27218
"457",6.07141,5.92766,5.90087,5.63859,11.0039,10.6319
"458",6.18373,6.2615,6.64126,6.461,6.50825,6.49296
"459",10.8983,11.2453,10.6047,10.9218,11.3134,11.6961
"460",7.58066,7.43388,6.77459,6.70682,6.50293,6.32079
"461",7.03336,6.72023,6.37143,6.13548,6.45338,6.28652
"462",4.45269,4.47921,4.2412,4.31085,4.17125,3.90611
"463",10.134,10.2758,9.35511,9.58226,9.37259,9.70689
"464",4.42652,4.50747,4.46366,4.60509,4.54701,4.72652
"465",5.39962,5.33517,5.89727,5.41038,6.30479,5.77788
"466",6.56632,6.88527,7.27072,8.9324,7.17718,7.31106
"467",4.4438,4.99411,5.00076,5.28551,4.46552,4.47078
"468",4.70884,4.78928,4.79949,5.06324,4.48697,4.7665
"469",4.76321,4.80267,4.69566,4.61645,4.6802,4.52354
"470",4.4828,4.59875,4.98918,4.50263,4.42361,4.51647
"471",10.8618,10.8561,10.4361,10.4677,11.2827,11.3065
"472",10.4683,10.7095,10.312,9.73595,10.3635,10.1065
"473",6.53651,6.72476,7.02391,6.99384,6.30023,6.11765
"474",9.53486,9.37897,9.42882,9.02157,10.0638,9.82126
"475",10.3375,10.2666,10.4118,10.0985,10.1206,9.99912
"476",7.80516,7.66068,7.32631,8.15916,8.23261,7.52196
"477",4.83385,4.65313,5.15642,4.99086,4.9814,4.72074
"478",9.69305,9.88206,9.90165,9.73689,10.2797,9.96539
"479",8.41566,8.41761,8.4491,8.26226,8.11882,7.97805
"480",10.923,10.891,11.5288,11.6275,10.981,11.1035
"481",9.38239,9.08876,9.29359,9.48598,9.30602,9.12594
"482",9.52458,9.32747,8.77747,7.41394,7.80809,6.9642
"483",5.83654,5.85275,5.83772,5.36208,5.75537,5.79949
"484",4.93331,5.15978,4.72193,4.86749,4.80609,5.02107
"485",8.09027,8.1681,8.13275,7.62861,7.64498,7.65881
"486",6.216,6.33598,6.72629,6.87895,6.24366,6.15696
"487",7.43676,7.43439,7.92798,8.4096,10.1445,9.46031
"488",3.50957,3.00873,3.19108,3.05659,3.29614,3.15776
"489",9.35514,9.11515,8.59238,8.81645,9.35235,9.28984
"490",8.71536,8.60036,8.4362,8.59923,8.44529,8.31962
"491",6.96022,6.98527,6.48528,6.44777,6.07016,5.72696
"492",9.96223,9.96392,9.45037,9.39591,9.02821,9.03342
"493",7.50116,7.15699,5.89185,5.29995,6.93746,6.44025
"494",10.7782,10.8823,10.8064,11.0405,10.6745,10.775
"495",10.2519,10.1772,9.82833,10.1339,11.0534,10.8882
"496",10.724,10.6042,9.7704,9.51789,10.4455,10.1327
"497",6.34914,6.2155,7.48382,6.66535,7.96351,7.88267
"498",5.89586,5.87428,6.18605,6.07305,7.89745,7.68592
"499",7.22327,7.15172,7.1434,6.96999,7.49503,7.77935
"500",9.96003,9.77537,8.78394,9.28204,9.51995,9.42535
"501",8.89822,8.80018,7.92661,7.52443,8.33533,8.46236
"502",6.65073,7.60693,8.06203,9.39896,10.0287,11.1303
"503",5.66663,5.33146,5.65607,5.45693,5.90497,5.69006
"504",8.94007,8.40076,8.16062,7.82153,9.06524,8.63479
"505",9.28639,9.37301,8.62941,9.05221,8.49476,8.86032
"506",12.0084,12.0773,11.4094,11.1072,11.5861,11.6839
"507",9.09837,8.8854,8.28662,8.79968,8.6747,8.56566
"508",10.6681,10.8005,10.0369,10.6499,10.4625,10.7732
"509",9.67897,9.4812,8.63918,8.41585,8.15018,8.19857
"510",8.32855,8.52094,8.70313,8.3547,8.75283,8.48085
"511",5.65383,5.57135,5.95782,5.55829,8.22706,7.69576
"512",11.3592,11.4826,11.201,11.1855,11.2179,11.5475
"513",5.69985,5.83664,5.86716,5.83998,6.89502,5.99193
"514",4.97439,5.09691,4.99617,5.15434,4.72715,4.81767
"515",10.0651,9.38971,9.27333,9.13166,9.46848,9.42277
"516",6.95496,6.45514,6.61201,6.48952,6.99483,6.96323
"517",5.66084,5.41478,5.81111,5.80516,6.07977,6.05113
"518",9.14725,8.87252,8.08107,7.58616,8.41107,8.76023
"519",6.33462,6.42191,6.29281,6.34765,6.22597,6.42791
"520",6.32378,6.36645,6.44505,6.36033,6.09033,6.01376
"521",10.5268,10.474,9.73053,9.03359,9.9452,9.36944
"522",9.57175,9.36209,8.89671,8.8689,9.01531,8.87128
"523",5.68439,5.56134,5.81961,4.90272,5.57959,5.38624
"524",9.76157,9.96238,9.06747,9.41184,9.18263,9.45251
"525",4.82503,4.95318,4.86662,4.83806,5.11193,5.54306
"526",11.004,10.838,9.46681,8.58895,10.6236,10.1256
"527",10.927,10.988,11.0269,11.2701,11.4292,11.5077
"528",5.94992,6.11039,6.47274,6.4698,8.62265,8.60547
"529",11.6035,12.1395,11.397,12.033,10.859,11.9751
"530",9.29898,9.2214,9.598,9.32986,10.8252,10.2006
"531",6.77979,6.92353,7.36382,7.28918,7.427,7.53228
"532",7.58802,7.53718,7.57737,7.83447,7.66538,7.38859
"533",7.70249,7.82674,8.03478,8.10018,8.09149,8.04901
"534",7.1786,7.06265,7.49925,7.40017,6.98023,6.6727
"535",10.8999,10.8191,9.61739,9.91154,10.3998,10.3978
"536",7.94724,8.01945,8.26994,8.30277,8.20644,7.68339
"537",8.9899,9.17976,9.1284,9.38093,9.17552,9.45699
"538",9.9387,9.79429,10.0792,9.51123,11.199,10.8684
"539",9.59795,9.44546,9.63716,9.4969,10.9073,10.4214
"540",7.83232,7.66119,7.64252,7.49781,9.9228,9.98163
"541",5.52746,5.67179,5.46006,5.57993,6.35103,6.40475
"542",9.14034,9.92086,10.4551,10.5536,9.45413,9.58573
"543",11.6977,11.8824,11.7422,12.0102,11.6337,11.6476
"544",9.50049,9.52956,9.29025,9.57275,9.9818,9.87803
"545",6.07686,6.14775,6.40916,6.51717,6.17213,6.44707
"546",6.57414,6.49564,6.68467,6.61319,7.30378,7.4962
"547",7.17756,7.25111,7.88035,7.58502,7.83921,7.9509
"548",9.29002,9.27844,9.22871,9.2267,9.22281,9.0064
"549",6.47499,6.51123,6.89216,6.98251,6.38088,6.31751
"550",5.77196,5.92346,5.9871,5.73334,5.56159,5.5476
"551",10.0263,10.0501,9.57856,9.76318,10.0835,10.1263
"552",5.48625,5.588,5.80266,5.55917,5.15084,5.45572
"553",5.39711,5.4388,5.65824,5.71383,5.25569,4.88125
"554",5.51053,5.73223,5.7261,5.70122,5.42569,5.1871
"555",6.19657,6.48314,7.14935,7.48364,7.77207,8.33827
"556",8.22155,8.08189,7.35813,7.403,8.02852,8.07501
"557",6.95162,6.80113,6.70335,7.47211,6.96893,7.03939
"558",10.1013,10.2554,9.79387,9.55433,9.61562,9.57707
"559",10.4358,10.4291,9.53523,9.41137,9.60288,9.50896
"560",9.9689,10.1208,9.81918,9.86724,9.98902,10.2069
"561",7.46936,7.30908,7.19239,7.2773,7.42997,7.12709
"562",10.7702,10.7676,10.0415,10.0416,10.1485,10.113
"563",9.78057,9.9024,10.4774,10.2181,9.89504,9.9848
"564",7.56178,7.4362,8.00024,7.64668,7.37439,6.98933
"565",8.12158,8.05422,7.47779,7.27748,7.03601,7.3364
"566",6.93702,6.69534,6.85712,6.84555,6.82145,6.65654
"567",8.50937,8.5054,8.43531,8.68502,8.99214,9.06526
"568",8.57428,8.54364,7.93252,7.80608,9.16039,8.71547
"569",8.65855,8.43616,8.07507,7.64165,8.54377,8.25475
"570",10.4376,10.581,10.6912,10.7414,11.518,11.4926
"571",6.34221,6.52648,6.30406,6.11128,7.00456,6.27039
"572",4.07351,3.7888,3.922,3.4434,3.77288,3.85139
"573",3.99004,4.2531,4.23211,4.22888,4.03592,4.02606
"574",7.50678,7.69745,7.68218,7.30938,8.22047,8.4419
"575",5.57192,5.71715,6.04766,6.13172,6.54998,7.5426
"576",5.34529,5.25746,5.37627,5.44262,5.26485,5.69091
"577",11.7173,12.1358,12.2655,12.0699,12.3033,12.4595
"578",4.08603,3.89528,4.52399,4.34313,3.9572,3.64083
"579",6.04321,5.89419,5.94477,6.18153,5.95295,5.7973
"580",10.0618,10.0667,10.0108,9.22543,11.0267,10.6929
"581",6.44864,6.54044,6.15368,6.15537,7.58623,7.18371
"582",8.52718,8.35134,7.99039,8.23867,8.31554,8.34632
"583",10.2858,10.388,9.87622,9.63205,10.8301,10.8849
"584",6.26172,6.20071,6.76807,6.40518,6.2738,6.15657
"585",8.99158,9.13195,8.48754,8.42968,8.72743,8.73521
"586",6.05141,6.18283,6.17329,5.90084,5.70267,5.50978
"587",5.30005,5.0818,5.07923,5.32986,4.76618,4.69362
"588",5.28977,5.28769,5.37114,5.61051,4.86362,4.93902
"589",6.55336,6.52542,6.56561,7.0358,6.50872,6.97255
"590",12.4519,12.7335,12.5671,12.3508,10.8243,11.6155
"591",10.6285,10.5087,9.17322,8.38353,9.27698,8.06351
"592",12.7063,12.6526,12.1994,11.712,12.511,12.2901
"593",11.6984,11.8536,11.9022,11.9653,11.125,10.9089
"594",6.07474,5.807,6.35035,6.8598,8.31439,8.10993
"595",6.74102,6.55815,6.25753,7.23837,5.96508,5.96775
"596",11.6523,11.7815,11.8216,11.9968,11.0349,10.789
"597",11.8045,11.6048,11.9444,12.0929,12.0241,11.8157
"598",12.2538,12.0497,12.3495,12.4885,12.4671,12.2422
"599",12.1847,12.0069,12.4466,12.4823,12.434,12.1906
"600",11.1881,11.1403,10.8012,11.0688,10.5177,11.0657
"601",10.5634,10.4922,10.7781,10.9591,10.8933,10.4565
"602",8.5131,8.55002,7.57306,7.61047,8.16285,7.56591
"603",6.03054,6.10346,6.2501,6.19702,5.80642,5.89168
"604",12.7061,12.4241,12.0994,11.8044,13.0238,11.9537
"605",7.06588,7.22742,7.47524,7.03437,6.95534,6.65572
"606",10.6776,10.691,10.7424,10.4372,10.206,9.95351
"607",8.16253,7.76036,7.84441,7.80174,8.3243,7.95931
"608",10.9397,10.7215,11.0429,11.1247,10.7763,10.8126
"609",6.57393,6.53192,6.72177,6.47425,5.97244,6.08663
"610",6.31105,6.34407,6.40811,6.45491,5.87388,5.79715
"611",9.28397,9.10623,9.2144,9.5211,8.95363,9.0075
"612",10.2875,10.3434,10.0961,10.349,10.0884,10.4754
"613",5.01527,4.88635,5.02008,5.20587,5.21312,5.45259
"614",8.9248,8.85338,8.87272,8.89274,8.91847,9.29886
"615",10.363,10.4328,10.4011,10.1844,10.6949,10.6537
"616",11.6669,11.549,11.5035,11.2859,11.6597,12.0343
"617",9.22594,8.99361,8.71877,8.82208,8.09555,8.14908
"618",9.75569,9.74737,10.2831,10.0694,10.376,10.1306
"619",6.46378,6.44049,6.25952,6.64928,6.3939,6.11697
"620",6.24861,6.31804,6.47535,6.93606,9.36557,9.75319
"621",8.72717,8.68562,7.24201,6.98401,9.60993,9.17552
"622",10.3145,10.3704,10.5266,10.2467,10.1989,9.96885
"623",12.298,12.3177,11.925,12.1224,12.2353,12.1581
"624",7.79436,7.79932,7.61804,7.45901,7.62176,7.59233
"625",7.1743,7.13366,7.37393,7.30171,6.93723,6.9079
"626",7.39487,7.58559,7.80713,7.72061,7.14954,7.11352
"627",6.53101,6.89331,6.77591,7.03707,6.49807,6.86653
"628",8.86769,8.7499,8.76684,9.21929,10.2172,10.7545
"629",4.42557,4.96268,4.86823,4.78212,4.41139,4.13335
"630",6.17925,6.21262,6.09844,6.14045,6.03204,5.97344
"631",4.95322,4.87856,4.51478,5.38932,4.78853,4.58037
"632",9.8834,9.74722,9.04668,9.38157,9.29664,8.50126
"633",12.266,12.0606,11.3841,10.4533,11.5141,10.3786
"634",12.2582,12.097,11.1839,9.78367,11.7389,10.6013
"635",12.0998,11.9841,11.4345,10.6156,11.7152,11.3563
"636",8.33063,8.38433,8.14639,8.44358,8.33865,8.45447
"637",11.8679,11.664,11.6345,11.3815,11.2698,10.9717
"638",9.17682,8.85139,8.67688,8.65459,8.40562,8.82739
"639",6.42419,6.08812,7.90149,7.02845,6.2938,6.17169
"640",5.84705,6.16676,7.61167,7.46596,6.92713,7.30355
"641",7.80934,7.28929,6.31297,7.28084,8.55615,8.79259
"642",11.1142,10.9492,11.0485,11.3808,11.5951,11.6596
"643",10.186,10.2326,10.1483,10.357,9.95108,9.57098
"644",10.1127,10.1117,10.479,10.6634,10.4033,10.3194
"645",8.56996,8.37466,8.8279,8.99977,8.41244,8.52327
"646",7.1706,7.32534,7.59131,7.66391,8.87906,9.31309
"647",6.91989,6.91382,6.88061,6.98723,7.05618,7.28316
"648",9.1582,9.03773,9.19858,9.40735,9.18309,9.16575
"649",6.99852,7.2263,7.37502,7.31511,7.01342,6.76628
"650",9.5662,9.44885,9.33866,9.05398,9.30084,9.51986
"651",6.57245,6.4524,6.68936,6.67267,6.22748,6.1349
"652",8.92923,8.98592,8.73197,9.20499,8.73467,8.61744
"653",12.5683,12.5862,12.3595,12.2049,13.0615,13.124
"654",6.95262,6.91958,7.70785,7.946,7.42965,7.69902
"655",6.19367,6.20899,6.47813,6.68476,6.28425,6.19082
"656",10.8534,10.887,10.9533,11.4636,10.5553,10.5959
"657",10.7906,10.9995,10.8789,11.087,10.5496,10.8556
"658",8.53688,8.55059,8.40637,8.56319,8.26899,8.25759
"659",8.7133,8.62804,9.2484,9.21558,9.08863,9.10547
"660",11.7478,11.6173,11.2731,11.4882,11.3526,11.4101
"661",6.72954,6.73693,6.96499,6.8009,6.70014,6.15809
"662",8.81069,8.80532,8.58927,9.172,7.96229,8.45184
"663",10.2597,10.2459,10.7083,10.7767,10.5346,10.435
"664",6.27026,6.08911,6.32787,6.68151,6.94244,6.83639
"665",6.46037,6.43736,6.42311,6.22421,6.42767,6.58152
"666",7.03044,6.9936,7.46286,7.35044,6.63751,6.54481
"667",5.78326,6.18648,6.35112,6.1418,5.59574,5.73319
"668",6.48006,6.58676,6.72944,6.72244,6.46971,6.15579
"669",8.55093,8.49427,8.80914,8.90526,8.26057,7.97384
"670",5.91157,5.65623,5.98829,6.08777,5.46578,5.13004
"671",6.16878,6.3749,6.48997,6.71796,6.21744,5.74401
"672",5.56251,6.26553,5.86474,6.27757,5.50203,5.36232
"673",7.20663,7.20693,7.74657,7.47834,6.83626,6.69813
"674",7.75263,7.93836,8.31125,8.11447,7.56541,7.53128
"675",6.90226,6.78474,6.90129,6.90075,6.53334,6.58898
"676",7.05781,7.23229,7.10823,7.25873,6.95065,6.83089
"677",6.46098,6.41292,6.70543,6.43979,6.09061,5.96455
"678",7.66712,7.6531,7.89858,8.04927,7.87199,7.59972
"679",7.97982,8.118,8.45342,8.37544,7.62624,7.66084
"680",9.24465,9.19596,9.51079,9.44499,9.17602,9.02752
"681",5.60616,5.70304,5.49078,5.96311,5.71002,5.68839
"682",8.76743,8.69423,9.09599,9.00697,8.63607,8.64538
"683",5.96376,6.0693,6.25709,5.99419,5.59007,5.59917
"684",6.25061,6.32408,6.40928,6.25965,6.05815,5.7382
"685",7.29434,7.50487,7.60576,7.81633,7.13241,7.07829
"686",7.47973,7.26498,7.08851,7.46446,7.27069,7.27825
"687",6.11559,6.43974,6.29576,6.31454,6.05365,6.36527
"688",5.60855,5.75573,5.97143,5.95603,5.78325,5.83737
"689",6.7199,6.773,7.11762,6.94478,6.35325,6.41032
"690",6.80597,6.89103,7.06769,6.90037,6.6604,6.42509
"691",6.5445,6.59452,6.68639,6.70445,6.32286,6.13286
"692",5.2704,5.30945,5.6509,5.29969,5.05839,5.31727
"693",6.90458,6.70432,8.73603,7.97422,6.17101,6.23942
"694",10.062,10.0738,9.60931,10.0209,9.87237,9.98315
"695",10.9564,10.7716,10.0209,9.93557,10.9662,10.8713
"696",7.18019,7.69092,7.61548,7.11964,6.36853,6.39589
"697",10.7914,10.6356,10.6457,10.4293,11.0082,10.6621
"698",9.23522,9.4055,8.65701,7.75222,9.5688,8.47833
"699",6.61624,6.66887,6.8079,6.52643,6.48672,6.63894
"700",11.9685,11.9718,12.0053,11.9689,12.1292,11.9673
"701",10.2265,10.378,9.82043,10.4185,9.53676,10.387
"702",5.97736,6.23261,6.13594,6.18167,6.01058,5.97419
"703",8.70618,8.69153,9.97058,10.0026,9.11778,9.24675
"704",7.15168,7.22941,7.50329,7.62593,8.51421,8.90651
"705",5.32505,5.61894,5.68597,5.49459,5.45888,5.26342
"706",8.15839,8.28904,8.05659,8.15869,10.3953,10.694
"707",10.7088,10.402,9.93407,9.58787,9.88371,9.21583
"708",8.52458,8.52968,8.60856,8.85556,8.21711,8.48555
"709",6.70737,6.84084,7.29995,7.05304,6.71814,6.72861
"710",7.99939,7.97384,8.39084,8.80008,8.24292,8.34721
"711",6.89672,7.03492,7.2466,6.93252,6.60127,6.29017
"712",9.72589,9.70493,9.80636,10.1086,9.71942,9.94443
"713",8.95097,8.92089,9.2432,8.31307,8.57423,8.8179
"714",7.74329,7.60932,8.16933,7.92115,8.9128,8.45007
"715",7.61884,7.9971,8.50063,7.88223,7.70889,7.58989
"716",9.77992,9.91632,9.79436,9.72855,9.4092,9.48493
"717",7.16986,7.17139,7.22507,7.3363,7.76185,7.56088
"718",9.34781,9.47918,9.20741,9.54944,9.079,9.31883
"719",8.41739,8.38048,8.35649,8.72758,8.54601,8.92265
"720",10.742,10.5457,9.28827,8.48611,9.27812,9.11626
"721",9.024,9.04655,8.84728,8.82804,8.86583,8.76331
"722",6.66729,6.86352,7.21204,6.90357,6.95606,6.21571
"723",9.03803,8.88051,9.01029,9.5328,9.22484,9.66345
"724",9.86928,9.88401,9.25477,9.62742,9.41216,9.56499
"725",11.8465,11.8539,11.457,11.2999,12.6651,12.7077
"726",6.50956,6.61561,6.69273,6.8127,6.62656,6.33929
"727",8.94246,8.9164,8.42748,8.54323,9.13691,9.44932
"728",5.2918,5.512,5.95569,5.58333,5.36495,5.04531
"729",9.46469,9.76312,9.46658,9.80167,10.2949,10.3161
"730",6.72783,6.86371,6.96263,7.18665,7.00696,6.53093
"731",9.3533,9.63693,9.36377,9.21696,9.67005,9.90116
"732",10.795,10.6599,9.79258,10.024,10.0957,10.1243
"733",8.043,8.14197,8.14737,8.18349,8.31675,8.2304
"734",7.44315,7.33132,7.54962,7.75526,7.71884,7.75982
"735",5.57679,5.5911,5.68329,5.38541,5.31311,5.51157
"736",7.03424,6.91769,7.3064,7.20474,6.8363,6.84001
"737",7.67642,7.59616,7.80379,7.67489,7.4835,7.31467
"738",11.4119,11.2889,11.0684,11.3019,11.2288,11.2745
"739",7.50715,7.491,7.42314,7.75776,8.46588,8.34959
"740",7.50196,7.60698,7.65827,7.50019,7.28136,7.08674
"741",11.7739,11.373,11.5296,10.2824,12.1511,11.3701
"742",8.93108,8.85742,8.88035,9.31626,8.5343,8.88076
"743",10.9536,10.9797,10.9813,10.8086,11.0706,10.9407
"744",7.28339,7.45489,7.93128,7.74808,7.4531,7.50242
"745",7.02297,6.9692,7.00549,7.17506,6.96155,6.70024
"746",6.2971,6.48222,6.53053,6.52828,6.32516,6.0111
"747",8.69509,9.06745,9.35052,9.85492,9.22351,9.21937
"748",6.92066,7.01225,7.45901,7.5072,6.85054,6.50512
"749",5.76494,5.81744,5.85277,6.01645,5.33298,5.26125
"750",5.90031,6.01276,6.15013,6.26597,5.29274,5.50395
"751",5.87958,6.0328,6.07978,5.79776,5.7218,5.32664
"752",5.26631,5.34978,5.44312,5.83227,5.02111,5.07661
"753",4.128,4.32127,3.99187,4.03914,3.80806,3.80865
"754",4.31595,4.60495,4.47661,4.50189,4.52899,4.51642
"755",5.89754,5.96031,6.01117,5.85344,5.39533,5.77965
"756",5.80391,6.03344,6.2795,6.1817,5.91004,5.84348
"757",4.37852,4.17107,4.10202,4.41834,4.22555,4.45565
"758",5.48311,5.6827,5.53322,5.4018,5.36261,5.28376
"759",10.4691,11.2151,11.5908,11.4242,10.4929,11.0725
"760",7.98811,8.06606,7.47355,7.31131,10.1353,10.2983
"761",6.98455,6.89357,6.88023,6.29787,8.38443,8.33833
"762",4.92816,4.82646,4.74062,4.82789,4.684,4.75677
"763",5.61617,5.72235,5.69137,5.74364,5.39862,5.69311
"764",5.73394,5.89832,6.11362,5.74403,5.46793,5.60446
"765",8.29605,8.46889,8.86581,9.04213,9.10903,9.78035
"766",6.26245,6.28851,6.49282,6.27332,6.11856,5.91892
"767",6.52143,6.63065,6.81982,6.91375,6.47317,6.22826
"768",6.97184,6.93758,7.39519,7.30301,7.55803,7.43046
"769",10.0562,9.44687,10.8311,9.17343,8.43031,7.27529
"770",5.59972,5.56693,5.8168,5.82979,5.58992,5.29367
"771",6.43183,6.12354,6.95866,6.45922,6.80365,7.15137
"772",12.3831,12.3274,12.0379,12.3412,12.5652,12.6843
"773",6.08978,5.61027,4.10673,4.42918,5.04501,5.36182
"774",11.2635,11.2665,11.3733,11.421,11.7746,11.898
"775",6.54765,6.75926,6.51279,6.34838,7.50626,7.15851
"776",8.52332,8.47636,8.88732,8.60376,9.7037,9.69341
"777",4.40789,4.38,4.84708,4.62862,4.25218,4.28459
"778",6.76752,6.77164,7.0845,7.09745,6.49706,6.87631
"779",5.69191,5.75964,5.91119,6.03621,6.39347,6.05828
"780",8.83814,8.78197,8.02675,8.41258,8.66158,8.91121
"781",12.523,12.4621,12.0066,11.9128,12.4015,12.5342
"782",10.1563,10.0313,9.65422,9.60984,9.53897,9.52216
"783",7.64423,7.24877,7.08729,7.28824,7.55192,7.20984
"784",11.0188,11.0747,10.575,10.5395,10.6673,10.5393
"785",5.80573,5.68115,5.86257,5.65871,5.83528,5.23007
"786",8.08701,7.94152,7.82434,7.58257,8.03317,7.8702
"787",7.76932,7.83873,7.85164,7.55435,7.59264,7.21034
"788",9.86681,9.73711,9.03854,9.07387,9.80107,9.93807
"789",5.26478,5.11143,6.33788,4.91752,4.89616,3.92386
"790",7.49041,7.81209,8.13653,7.90804,7.1999,7.76662
"791",7.91442,7.95269,8.53545,7.75104,7.09624,6.87559
"792",9.01134,8.90649,9.38658,7.73161,6.48573,6.96357
"793",7.73594,7.76802,7.60612,7.42753,7.13216,6.94902
"794",9.68296,9.68369,8.98535,9.34515,9.25381,9.71259
"795",10.9002,11.0075,11.0288,11.3241,11.1693,11.5693
"796",8.1818,8.4904,8.22749,8.22222,8.31601,8.37643
"797",9.97174,10.2022,10.1685,10.2402,10.5728,10.5274
"798",10.0468,10.1791,9.3547,9.70593,9.29073,9.46829
"799",10.4021,11.0686,11.5126,12.0218,10.6194,11.7997
"800",9.236,8.81789,7.49126,7.45367,8.33406,8.06498
"801",6.14259,6.36597,6.41631,6.27098,6.92455,7.06669
"802",10.8099,10.4448,8.29562,6.69346,9.13569,7.6634
"803",10.1305,9.97904,9.96078,9.25118,11.4861,10.9413
"804",5.39545,5.13466,5.62464,5.63478,5.18747,5.19353
"805",12.5313,12.3092,11.3006,10.7787,12.2759,12.1817
"806",4.61392,4.96058,5.17294,5.00391,4.52748,4.40877
"807",10.9714,11.254,10.4928,10.5057,9.67953,9.81178
"808",5.56704,5.78388,5.59442,5.63395,5.12409,4.98231
"809",10.3544,10.3671,10.3142,10.1975,10.4227,10.4362
"810",7.74074,7.6571,7.06987,6.62727,5.61375,5.85535
"811",6.13721,6.10224,6.21967,6.35119,5.96444,5.79887
"812",8.64273,8.60965,9.13244,9.38763,9.74473,9.29371
"813",7.36758,7.47692,7.24305,7.47256,7.01475,6.97971
"814",6.66795,6.78505,7.08733,7.22155,6.65948,6.34901
"815",11.1347,10.825,10.9208,10.3406,10.7025,10.7139
"816",9.73295,9.72742,9.97865,9.56909,9.65601,9.69976
"817",10.0874,10.074,9.47693,9.79897,9.96912,10.2971
"818",10.6462,10.6665,10.6335,10.5863,10.554,10.743
"819",7.12891,7.34312,7.35833,7.81022,7.21102,7.43505
"820",5.24486,4.8973,5.61021,5.05523,5.63539,5.41441
"821",10.1046,9.99618,10.0285,9.69433,10.5175,10.5871
"822",11.1491,11.1253,11.2064,11.245,10.4988,10.6841
"823",9.09981,8.8215,8.366,7.13205,8.15633,7.57374
"824",9.68033,9.50091,9.41286,10.0288,8.53158,9.08514
"825",11.5916,11.5604,12.0386,11.7621,10.1427,9.89731
"826",3.65079,3.64939,3.91658,3.83467,3.25168,3.58752
"827",5.2617,5.46059,5.91769,5.67643,5.19676,4.90381
"828",5.11912,5.40953,5.42287,5.37759,4.91222,4.5812
"829",5.50889,5.36751,6.35368,5.49936,4.92826,4.43499
